,text,length,date,type,index in posts
16,"Сегодня вашему любимому человеку будет грустно осознавать, что многое из того, что он сделал ради вас, он сделал зря, ибо это не возымело над вами необходимого ему эффекта. Постарайтесь сделать все возможное для того, чтобы он не очень расстраивался по этому поводу.",858,6 декабря,love,5
17," Сегодня вы будете человеком исключительно высоких моральных качеств. Не то, чтобы обычно это было не так, но нынче ваша щепетильность и вовсе не будет иметь никаких границ. Но, все же не слишком усердствуйте.",858,6 декабря,simple,5
18, Сегодняшний день будет непрост. Мелкие конфликты с вашими сослуживцами и неоцененность ваших усилий со стороны начальства будет вам мешать получать удовольствие от работы. Постарайтесь найти выход из этой ситуации.,747,5 декабря,business,6
19,"Сегодня звёзды рекомендуют в сложную минуту советоваться с вашим любимым человеком по спорным вопросам и принимать решение только после того, как получите его на то одобрение. Решения, принятые в одиночку, с высокой долей вероятности, не окажутся правильными. К сожалению.",747,5 декабря,love,6
20," Вы наверняка сделали правильный выбор, однако, вы не сможете убедиться в этом, пока не начнете двигаться в избранном направлении. Решайтесь.",747,5 декабря,simple,6
21," Сегодня вам в вашей работе пригодятся все те знания, которые вы получили в училище, институте или университете, даже если тогда вам казалось, что это совершенно бесполезно и для реальной жизни непригодно. Что ж, вам остается надеяться лишь на вашу память.",791,4 декабря,business,7
22,"Сегодня вашему любимому человеку будет непросто простить вас за тот или иной ваш поступок. Однако он сделает это во имя ваших отношений. Постарайтесь оценить его жест и приложить все усилия к тому, чтобы подобная ситуация больше никогда не повторялась.",791,4 декабря,love,7
23," Вы склонны слишком многое принимать на свой счет. Не стоит, далеко не все делается специально, чтобы вас обидеть, что-то к вам и вовсе никакого отношения не имеет.",791,4 декабря,simple,7
24," Сегодня вам не следует пренебрегать вашими непосредственными обязанностями, отвлекаться на ерунду и обращать внимание на действия ваших коллег. Основной задачей является выполнение ваших непосредственных функций в минимальный период времени. Постарайтесь приложить к этому максимум усилий.",880,3 декабря,business,8
25,"В этот день ваша душа будет жаждать творчества, творческой реализации и благодарных зрителей или слушателей, которые всё это оценят. В роли таковых может выступить ваш любимый человек, однако если плоды вашей фантазии будут ему не по нраву, терпения ему хватит ненадолго.",880,3 декабря,love,8
26," Вы склонны считать неразрешимой проблему, которая таковой вовсе не является. Не стоит отравлять себе жизнь пустыми переживаниями, а то как бы судьба не подбросила вам реальный повод для расстройства.",880,3 декабря,simple,8
27," С чем вам надо сегодня бороться, так это с беспорядком в своих мыслях. Пусть каждый ваш шаг будет мотивирован практицизмом, тогда вы сможете без лишних усилий достичь того, к чему стремились. И не жалейте себя, работайте так, как будто за это вы получите премию, и кто знает, возможно вам её и назначат.",951,2 декабря,business,9
28,"В этот день ваш любимый человек будет очень много фантазировать, придумывать и настроит целый город, состоящий из одних только воздушных и песочных замков. У вас есть выбор: стать скептиком-реалистом или же разделить его мечты. Первое правильнее, второе – интереснее.",951,2 декабря,love,9
29," Сегодня кто-то очень глупый может все испортить, причем руководствоваться он при этом будет самыми благими намерениями. Возможно, вам все-таки удастся спасти положение, если успеете перехватить эту замечательную личность и озадачить ее чем-нибудь до конца дня.",951,2 декабря,simple,9
30," Сегодня только скорость вашей реакции и ваша интуиция помогут вам избежать проблем с работой, которые вполне могут возникнуть несмотря на то, что день является выходным. Главное – довериться себе, поверить в свои силы и не останавливаться ни перед какими препятствиями.",797,1 декабря,business,10
31,"Сегодня вам придется стать гостеприимным хозяином или радушной хозяйкой для близких и родных людей вашего любимого человека. Именно вам придется править балом в этот день, заботясь о том, чтобы всем было хорошо, уютно, весело и вкусно. Это не очень просто, зато довольно-таки приятно.",797,1 декабря,love,10
32," Не будьте букой. Приветливая улыбка далеко не всегда придает лицу идиотское выражение. Хотя, это конечно от лица зависит...",797,1 декабря,simple,10
33," Сегодня наконец-то настанет время для самостоятельно принятых решений. Ничего не бойтесь! Наоборот, надеясь только на себя, вы в будущем сможете не только гордиться собой, что не спасовали перед трудностями, но, кроме этого, увидите, какие великолепные результаты будет иметь ваша инициатива.",886,30 ноября,business,11
34,"Будьте собой! Ваш любимый человек любит именно вас, а не тот образ, который вы хотите принять! А если так получается, что он любит образ, то стоит задуматься о том, стоит ли продолжать с ним близкое общение. Всю жизнь играть кого-то вы явно не сможете, а расставаться потом будет значительно больнее.",886,30 ноября,love,11
35," Если вам кажется, что ваши принципы лишь осложняют вам жизнь, значит пришло время их пересмотреть. Так ли все они верны? Большинство ваших проблем таковыми даже не являются.",886,30 ноября,simple,11
36,"Такое количество разного рода идей порой на работе к вам не приходит, а вот сегодня как назло от них не будет отбоя. Возьмите блокнот и записывайте! Гениальные решения иногда приходят, казалось бы, из абсолютно обычных явлений. Всё, что вы сегодня придумаете, поможет вам в дальнейшем!",881,29 ноября,business,12
37,"Если в вашей душе копошится червячок и грызет вас изнутри, приговаривая: «Это не тот человек, который тебе нужен… Не тот… Не тот…», - прислушайтесь к зверю потребуйте от него аргументированных доводов. Может быть, он истину глаголет. С червячками это иногда случается.",881,29 ноября,love,12
38," Сегодня вы будете склонны делать из мухи слона. Это неразумно по двум причинам: во-первых, все не так уж и плохо, а во-вторых, слоны в наших широтах очень мерзнут, это жестоко по отношению к бедному животному.",881,29 ноября,simple,12
39," Сегодня звёзды советуют вам не отказываться от сотрудничества. День благоприятен и для переговоров, и для подписания бумаг. Только будьте внимательны, прежде чем поставить свою закорючку по очередным договором, хотя бы почитайте его.",754,28 ноября,business,13
40,"Успех семейной жизни Близнецов сегодня напрямую будет зависеть от того, удастся ли супругу использовать все возможности для вашего отдыха. Вам, вероятно, надоело прозябать в четырёх стенах и хочется на волю. Что, партнер занят? Не беда, идите проветритесь самостоятельно.",754,28 ноября,love,13
41, Сегодняшний день прекрасно подойдет для проведения важных переговоров. Вы будете в меру красноречивы и необыкновенно убедительны.,754,28 ноября,simple,13
42,"Сегодняшний день может раскрыть вам заманчивые карьерные перспективы. Если так - не стоит откладывать решение, сейчас всё сложится как нельзя более удачно. Так что смело принимайте предложения, которые сулят вам профессиональный рост и высокую зарплату, это может быть работа вашей мечты.",950,27 ноября,business,14
43,"Поторопитесь! У вас осталось не так много времени. как вам могло бы это показаться с первого взгляда. Если вы действительно хотите достичь того счастья, которое вы себе наметили, и с тем человеком, которого любите, то действовать следует максимально быстро и оперативно!",950,27 ноября,love,14
44," Сегодня у вас может разыграться воображение. Возможно буквально все - от кошмаров во время послеобеденного сна до явственно слышимых стонов привидений в коридоре вашей квартиры. Не перенапрягайте нервы, если вам страшно войти в темную комнату, возьмите кого-нибудь с собой.",950,27 ноября,simple,14
45," Сегодня вам, возможно, придется заняться совершенно не своим делом. Похоже, ваша помощь потребуется кому-то из близких. Помогите, даже если вы не вполне понимаете, в чем суть его деятельности. По счастью, ваша работа вам мешать в этом непростом и очень ответственном деле не будет.",858,26 ноября,business,15
46,"Помните, что звезды есть всегда. Просто их иногда не видно за тучами. И если сейчас у вас какие-то проблемы на личном фронте в общем и с вашим любимым человеком в частности, это вовсе не значит, что все плохо и плохо будет всегда. Однажды тучи разойдутся, и вам откроется потрясающее звездное небо. Надо лишь немного подождать.",858,26 ноября,love,15
47," Ваше эго стало слишком колючим, его надо бы пригладить, пока этого не сделали другие. Позаботьтесь заодно и о своем внешнем виде.",858,26 ноября,simple,15
48," День будет очень успешен для организации деловых поездок и ведения переговоров. В сможете выступить посредником в различного рода коммерческих предприятиях. Чем лучше вы проявите себя, тем значительнее будут ваши шансы получить хорошее вознаграждение.",834,25 ноября,business,16
49,"Сегодня не стоит придавать большого значения вялости и необщительности вашего любимого человека. Возможно, он просто устал и хочет спать, не имея при этом ничего против вашего общества и общения с вами. Будьте ласковы, лояльны и нежны. Можете даже самолично уложить его в постель и спеть ему колыбельную.",834,25 ноября,love,16
50," Если вы сегодня чего-то не поймете, это может не самым лучшим образом отразиться на вашей дальнейшей жизнедеятельности. Так что лучше десять раз переспросите.",834,25 ноября,simple,16
51," Сегодня ваш начальник обязательно пойдет вам навстречу, если вы обоснуете для него необходимость того или иного действия, движения вперед или назад в вашем общем деле. Основная ваша задача – быть убедительным и настойчивым, иначе ничего у вас не выйдет.",779,24 ноября,business,17
52,"Сегодня с ваших глаз упадут очередные розовые очки, и вы взглянете на вашего любимого человека куда менее защищенными от реальности глазами. Вполне возможно, настоящий его образ понравится вам даже больше, чем тот, который вы сами себе придумали, поэтому не спешите бояться заранее.",779,24 ноября,love,17
53," Сегодня вы можете оказаться под серьезным давлением. Тем большую гордость вы будете испытывать, продолжая идти своим путем.",779,24 ноября,simple,17
54," Ваши финансовые возможности позволяют сегодня задуматься о крупных серьезных приобретениях. Тем более что выходной день способствует этому наличием большого количества свободного времени. Насладитесь процессом покупки так, чтобы зарядиться оптимизмом и желанием заработать еще на всю неделю!",832,23 ноября,business,18
55,"Сегодня вам захочется чем-то удивить вашего любимого человека, поэтому вы пойдете на довольно серьезные изменения. Например, сделаете новую прическу, выберете новый стиль одежды или новую манеру поведения. Главное, не испугать его окончательно, как бы не сбежал.",832,23 ноября,love,18
56," Сегодня, заметив пару чертей, не пугайтесь за свое здоровье. Просто у вас откроется дар видеть то, что не дано видеть другим. Переждите денек, он и закроется.",832,23 ноября,simple,18
57," Сегодня вам следует ко всему, что касается вашей трудовой деятельности, подходить с неизменным чувством юмора. Постарайтесь сделать все возможное для того, чтобы ни один из рабочих вопросов не заставил вас нахмуриться даже на минуту.",855,22 ноября,business,19
58,"Если вам интересно с человеком общаться, это вовсе не значит, что с ним пора налаживать более тесные отношения. Наличие статуса обычно неблаготворно влияет на развитие отношений, повышает критичность восприятия. Не стоит переводить из разряда интересных собеседников в разряд потенциальных половинок всех кого не лень.",855,22 ноября,love,19
59," Сегодняшний день будет зависеть от того, как вы его начнете, сможете ли поймать верный ритм действий. Не позволяйте слишком себя торопить, это приведет лишь к полной недееспособности.",855,22 ноября,simple,19
60," Сегодня вы явно будете расположены пофилософствовать. Само по себе это неплохо, но если в разгар рабочей лихорадки вас застукают в расслабленной позе с блаженной улыбкой на устах, могут и не понять.",781,21 ноября,business,20
61,"В этот день вашему любимому человеку будут непонятны некоторые ваши проблемы, поэтому он будет судить все, что с вами происходит, со своей точки зрения. А значит, некоторое взаимонепонимание вам обеспечено. Остается надеяться, что вам все же удастся прийти к компромиссному решению.",781,21 ноября,love,20
62," Сегодня вы можете почувствовать недостаток сил, как физических, так и душевных. Последнее опаснее, потому постарайтесь по возможности избегать общества излишне эмоциональных людей.",781,21 ноября,simple,20
63," Сегодня вам вряд ли удастся сэкономить. Возникнет множество неожиданных ситуаций, которые потребуют от вас значительных затрат. Ничего катастрофического, впрочем, день не предвещает — более того, вы откроете свой кошелек с чувством облегчения.",770,20 ноября,business,21
64,"У Близнецов сегодняшний день очень хорош для поездок на природу, в лес, поближе к свежему воздуху. Вероятно, вам следует выбраться на пикник - но будьте осторожны с огнём. А еще лучше - обойдитесь без него вовсе.",770,20 ноября,love,21
65," Сегодня все будет как-то не так. Тот, к кому вы хотели бы проявить внимание, оттолкнет вас, и, напротив, желая побыть в одиночестве, вы окажетесь в окружении шумной толпы пристающих к вам людей.",770,20 ноября,simple,21
66," Похоже, вы не особо и устали за неделю и теперь просто не знаете, чем занять себя в этот выходной день! Если вы никак не можете придумать себе занятие, то не стоит терять времени даром. Вы можете поработать над отчетом, скажем, пойдя на прогулку в парк, на свежем воздухе вам придут свежие идеи, вот увидите!",886,19 ноября,business,22
67,"Сегодня вы нечаянно узнаете, какого мнения о вас ваш любимый человек, что он думает на самом деле о вашей личности и ваших с ним отношениях. Полученные сведения стоит тщательнейшим образом проанализировать. И если они хорошие - не расслабляться и не зазнаваться. А если плохие - что ж, исправить что-то вам по силам.",886,19 ноября,love,22
68, Сегодня близкие ваши будут на удивление лояльны по отношению к вашим действиям и внимательны к вашим словам. Воспользуйтесь удачным моментом.,886,19 ноября,simple,22
69," Сегодня вам не следует отвлекаться на какие бы то ни было посторонние мысли, не касающиеся непосредственно вашего трудового процесса. Постарайтесь сделать все возможное для того, чтобы ваш мозг в течение положенных рабочих часов был настроен исключительно на работу.",868,18 ноября,business,23
70,"Сегодня вашему любимому человеку не придется долго уговаривать вас, чтобы вы приняли от него помощь. Вы ее примете с радостью и совершенно добровольно, ибо другого выхода у вас просто-напросто не будет. Постарайтесь горячо и искренне его за это поблагодарить.",868,18 ноября,love,23
71," Вы нынче будете очень чувствительны. Будь вы антенной, это было бы неплохо, но, поскольку судьба распорядилась иначе, придется над собой поработать. Не принимайте все так близко к сердцу, это никому не нужно, а вам вредно.",868,18 ноября,simple,23
72," Не спешите сегодня заканчивать тот или иной этап вашей деятельности. Лучше немного задержите проект, чем сдайте его недоделанным, недообдуманным и недооформленным. Побудьте немного педантом и занудой.",768,17 ноября,business,24
73,"Сегодня вам будет казаться, что самые романтические минутки ваших отношений с вашим любимым человеком уже позади и ничто не сможет их вернуть. Впрочем, как вы яхту назовёте, так она и поплывёт: не строит настраивать себя заранее на столь депрессивный лад.",768,17 ноября,love,24
74," Побудьте сегодня нежным и любящим - и близкие порадуются, и самому приятно. Остерегайтесь бесед на спорные темы - они могут перерасти в настоящие баталии, возможно даже не без рукоприкладства.",768,17 ноября,simple,24
75," Не бросайтесь из крайности в крайность, четко определитесь, что же вам всё-таки нужно. Сейчас у вас достаточно непростое время, вам хочется и блеснуть талантом организатора, и вернуть себе душевный покой. Помощью вам будет поддержка и понимание ваших близких и гармония в доме.",770,16 ноября,business,25
76,"Будьте готовы к тяжелой борьбе с мелкими бытовыми неприятностями в большом количестве. Самой трудной задачей при этом будет не выйти победителем, а не разругаться в порыве крайнего раздражения в пух и прах с близкими.",770,16 ноября,love,25
77," Сегодня, взяв на вооружение некую идею, не оставляйте ее ни на минуту. Она слишком хороша, чтобы сротозейничать и позволить реализовать ее кому-то другому.",770,16 ноября,simple,25
78," Велика вероятность того, что именно вы сегодня будете ответственны за дело, порученное нескольким людям. Проявляйте свои лидерские способности очень корректно, пусть эта небольшая власть не повлияет на трезвость мысли. Будьте требовательны, но справедливы, и ваши усилия будут оценены.",757,15 ноября,business,26
79,"В этот день прежде чем ставить крест на ваших отношениях, поищите причину, по которой у вас ничего не ладится в последнее время. Возможно, дело в какой-то мелочи, о которой и говорить-то смешно. И исправляется она без особых усилий и практически моментально.",757,15 ноября,love,26
80," Сегодня очень важны будут полезные связи. Если вы знакомы с имяреком - считайте, день удался.",757,15 ноября,simple,26
81," Удивительно, но сегодняшний день гораздо более подходит для романтических приключений, нежели занятий работой. Может, стоит забыть о работе напрочь, окончательно и бесповоротно – и пожить жизнью романтичного влюбленного? Тем более, что толку от ваших трудов все равно не будет.",907,14 ноября,business,27
82,"Сегодня вашему любимому человеку придётся вас долго убеждать в справедливости своих утверждений, ибо вы почему-то совсем не будете ему верить, даже если приложите к этому максимум усилий. Впрочем, может быть, в вашей недоверчивости есть некоторый резон, о котором стоит задуматься?",907,14 ноября,love,27
83," Сегодняшний день будет наполнен трудами. Куча хозяйственных дел, которую вы столь долго собирали, вот-вот развалиться, и вам придется если не приступить к решению этих вопросов, то по крайней мере переложить их в другом порядке.",907,14 ноября,simple,27
84," Каждая маленькая победа будет только укреплять вашу уверенность в себе. Вы сможете гордиться собой не просто потому, что вы любите тешить своё самолюбие, а потому что эти небольшие успехи лишь устилают путь к настоящему триумфу. Теперь подумайте о том, что человека украшает скромность.",851,13 ноября,business,28
85,"Сегодня ваш любимый человек будет ревновать вас, но не к другу, не к коллеге и не к соседу, а к хобби или работе. Постарайтесь доказать вашей половинке, что она для вас очень важна, но и дело вы бросить не можете. Высшим пилотажем будет придуманное вами доказательство того, что дело это способствует благополучию вашего тандема.",851,13 ноября,love,28
86," Сегодняшний день принесет понимание своих ошибок, однако, умолчит о методах их исправления. Думать придется самому.",851,13 ноября,simple,28
87," Не стоит увлекаться азартными играми. Звезды не сулят вам в этом удачи. Лучший способ увеличить свое благосостояние – честно заработать все необходимое. В выходной день это сделать, конечно, весьма проблематично, но продумать все пути и способы – более чем возможно.",825,12 ноября,business,29
88,"Даже если вы сегодня поссорились с вашим любимым человеком, не стоит ни с кем делиться переживаниями. Недоразумение, возникшее между вами, совсем скоро уляжется, а вот неприязнь по отношению к нему у ваших друзей и знакомых останется. Как вам потом с нею бороться?..",825,12 ноября,love,29
89," Сегодня вы будете одним из лучших представителей человечества, преисполненным лучшими чувствами к остальным его представителям. Только никому об этом не говорите, обидятся.",825,12 ноября,simple,29
90," Нынче вашей деятельности может помешать какой-то не учтенный на днях пустяк. Не стоит опускать руки, решив, что небеса противятся вам — просто исправьте ошибку. Много времени это не займет.",671,11 ноября,business,30
91,"Сегодня ваша поддержка очень пригодится вашему любимому человеку, однако вряд ли вы услышите просьбу о помощи. Догадайтесь подать ему руку сами — это будет принято с благодарностью.",671,11 ноября,love,30
92," Сегодня вы рискуете навешать на себя чрезмерно большое количество чужих проблем. Постарайтесь, хотя бы, не отстранять от процесса их решения тех, кому они, собственно, принадлежат.",671,11 ноября,simple,30
93," Сегодня благоприятный день для профессионального обучения и самообразования. Звезды рекомендуют купить как можно больше новейших книг по вашей специальности и начать незамедлительно их тщательнейшим образом изучать, дабы остаться на высоте в вашей области знаний.",783,10 ноября,business,31
94,"В этот день вам важно не запутаться в том, что вы успели сказать вашему любимому человеку, а что нет. И что, кстати, вы говорили не ему, а его основному сопернику. Именно этот вопрос может стать сегодня серьезным камнем преткновения и доставить вам много разных неприятностей.",783,10 ноября,love,31
95," Сегодня стоит искать поддержку, как деловую, так и моральную. Вы вполне можете ее найти, причем в самых неожиданных местах.",783,10 ноября,simple,31
