,text,length,date,type,index in posts,is_unique
16,"вам сегодня лучше всего не суетиться и не проявлять инициативу - все проблемы (если они есть) должны решиться сами собой. нынче следует проявить невозмутимость (пусть и мнимую), причем особенно это важно будет для молодых людей, чье сердце занято еще не разделенной любовью.",279,6 декабря,love,5,True
17,"сегодня идти на какой-либо риск, даже самый минимальный, для вас практически равносильно самоубийству. переходите дорогу в положенном месте, пожалуйста.",152,6 декабря,simple,5,True
18,"сегодня вам предстоит довольно долго выяснять с вашим начальником, кто же из вас прав, и чей способ решения вставшей перед вашей компанией проблемы является оптимальным, эффективным и легко выполнимым. постарайтесь быть объективны и здраво оценивать как ваши, так и его предложения.",282,5 декабря,business,6,True
19,"в этот день вы будете чрезвычайно заняты. настолько, что ваш день будет расписан по часам и минутам, и любое внеплановое действие станет подобно настоящей катастрофе. поэтому звёзды рекомендуют включить в ваш план личную жизнь, иначе ваш любимый человек вполне может решить, что он вам больше не нужен.",302,5 декабря,love,6,True
20,"сужая область своей деятельности вы, возможно, делаете ошибку. в столь тесные рамки не впишитесь ни вы сами, ни ваша фантазия.",126,5 декабря,simple,6,True
21,"сегодня вам будет довольно трудно сосредоточиться на работе. вроде и переутомиться не должны были. видимо, вам просто не хватает драйва — будь ситуация более напряженной, вам было бы проще втянуться. в принципе, проблемы нетрудно довести до состояния крайней срочности...",271,4 декабря,business,7,True
22,"сегодня ваш любимый человек будет необычайно легок на подъем и с удовольствием поддержит любой ваш самый безумный план, особенно если ему этот самый план понравится. впрочем, подобной легкостью лучше не злоупотреблять: мало ли чем она аукнется завтра.",251,4 декабря,love,7,True
23,"сегодняшний день может показаться вашей деятельной натуре отчаянно скучным. но прежде чем начинать ныть или, того хуже, громогласно жаловаться на злую судьбу, подумайте, не лучше ли сидеть спокойно, чем бегать как ошпаренному от одной неприятности к другой.",257,4 декабря,simple,7,True
24,"вы можете получить совершенно нелепый с вашей точки зрения совет по деловым вопросам. не торопитесь высмеивать советчика — он вполне может оказаться прав. лучше обдумайте его предложение. оно странное, но небессмысленное.",221,3 декабря,business,8,True
25,"скорость вашего языка, увы, будет значительно превышать сегодня скорость вашей мысли. с одной стороны, это хорошо: наконец-то ваши близкие узнают то, что вы о них действительно думаете. но с другой стороны, так уж ли вам надо, чтобы ваши симпатии и антипатии стали явью?",270,3 декабря,love,8,True
26,"сегодняшний день не должен принести никаких случайностей. если что-то покажется вам неожиданным, значит, вы проглядели предпосылки этого события.",145,3 декабря,simple,8,True
27,"сегодня в рабочей обстановке может возникнуть некая нетривиальная ситуация, которая вас может смутить и даже выбить из колеи на некоторое время. однако не стоит чересчур зацикливаться на случившемся. зажмурьте глаза, досчитайте до десяти и смело идите в бой.",258,2 декабря,business,9,True
28,"в этот день для вас главное – сохранять спокойствие и не выйти в стратегический момент из себя. особенно актуально это будет в том, что касается ваших отношений с вашим любимым человеком. вспомните советы мудрого карлсона и повторяйте для себя в самые трудные минуты, что дело-то всё житейское...",296,2 декабря,love,9,True
29,"сегодня, оказавшись в меру теплой и душевной компании, вы внезапно почувствуете в себе дар рассказчика, достойный славы лучших скальдов древности. если же компании не случится, приходящие в вашу голову образы стоит запечатлеть на бумаге, жалко будет, если пропадут.",265,2 декабря,simple,9,True
30,"день, по-видимому, будет связан с многочисленными поездками. и лучше бы вам от этого не отлынивать - если вы умудритесь провести его, не сходя с места, многие возможности окажутся для вас потеряны.",197,1 декабря,business,10,True
31,"сегодня вы услышите от вашего любимого человека то, чего услышать никак не ожидали. он покажет себя с совершенно не знакомой вам стороны. что может вас даже несколько испугать или хотя бы заставить насторожиться. постарайтесь сделать максимум выводов из произошедшего.",268,1 декабря,love,10,True
32,"измените то, что, по вашему мнению, требует изменения, но не уходите далеко. как бы оно не приобрело первоначальный вид как только вы отвернетесь.",146,1 декабря,simple,10,True
33,"если у вас нет возможности каждый раз обращаться за советом к более компетентному в данном вопросе человеку, то попробуйте научиться сами оценивать ваш труд со стороны. отвлекитесь на какое-то время, потом снова вернитесь к своей работе. скорее всего, вы увидите, в чем были неправы.",283,30 ноября,business,11,True
34,"сегодня до вас дойдет, что многое из того, что вы предпринимаете в личной жизни, вы делаете напрасно. тому, кто вам небезразличен, ваши усилия не приносят никакой пользы, да и удовольствия от них тоже немного. из чего следует логичный вывод, что вам следует тратить свою энергию на что-то более обдуманное.",306,30 ноября,love,11,True
35,"ваших собственных ресурсов сегодня будет не хватать, и вам потребуется стимуляция. флаг вам в руки, но не увлекайтесь.",118,30 ноября,simple,11,True
36,"сегодня каждый пункт нового договора обговорите с юристом, не пожалейте на это важное дело ни сил, ни времени. не оставляйте ни единой неточности: лучше вы сейчас уделите этому несколько часов, чем потом понесете убытки и будете пытаться снова уладить все ошибки.",263,29 ноября,business,12,True
37,"не стесняйтесь попросить у вашего любимого человека помощи. в этом нет ничего зазорного и этим вы не продемонстрируете вашу слабость и беспомощность. просто в данной ситуации вам в одиночку будет справиться гораздо сложнее, нежели вместе. в конце концов, вы близкие друг другу люди…",282,29 ноября,love,12,True
38,"чрезмерная симпатия к кому-либо может привести к тому, что вы дадите этому человеку слишком много. будьте разумны.",114,29 ноября,simple,12,True
39,"сегодня внимательно отнеситесь к своему настроению: его поведение у вас, как известно, не поддается объяснению с точки зрения логики. слишком резкие переходы от уныния к радости в этот день могут сослужить вам плохую службу, ведь вам неизвестно, как расценит такое поведение начальник.",285,28 ноября,business,13,True
40,"сегодня вашему любимому человеку будет трудно совладать со своими чувствами, поэтому вам следует быть готовым к тому, что в любой момент рядом с вами может произойти маленький ядерный взрыв, и взрывной волной отбросит на неизвестное расстояние в первую очередь вас.",265,28 ноября,love,13,True
41,"сегодня у вас не будет никакой необходимости раскрывать свои карты. а если вы собрались сделать это добровольно - подождите, еще не время.",138,28 ноября,simple,13,True
42,"не засиживайтесь на одном месте — этот день вам следует провести в движении. и пусть оно со стороны напоминает броуновское, для вас оно будет наполнено глубоким смыслом. ибо сидя тупеют.",186,27 ноября,business,14,True
43,"у вас на душе серо и муторно. поэтому вся ваша семья, и ваша половинка в первую очередь, ходит на цыпочках, чтобы не спровоцировать очередное извержение вулкана. постарайтесь держать себя в руках и выяснить для себя, чем обусловлены столь мрачные настроения и что в создавшейся ситуации можно исправить.",303,27 ноября,love,14,True
44,"сегодня у вас может выйти спор с матерью-природой. берегитесь солнца, оно будет к вам неласково.",96,27 ноября,simple,14,True
45,"в целом, день ожидается очень гармоничным и продуктивным, вы сможете разрешить те вопросы, над которым долго бились, силясь найти самое выгодное решение. ваш начальник отметит ваши старания, так что можете порадоваться: вы снова докажете, что вы отличный сотрудник.",265,26 ноября,business,15,True
46,"сегодня вашему любимому человеку захочется всего и сразу, причем одновременно. поэтому либо он проявит чудеса комбинаторики, и у него все получится, либо именно вам придется выбирать приоритетные направления в его желаниях и помогать ему в их реализации.",254,26 ноября,love,15,True
47,"приготовьтесь пожинать плоды того, что посеяли на прошлой неделе. начинать ли после этого новую посевную - решать вам. выпейте перед сном чашку очень полезного зеленого чая.",173,26 ноября,simple,15,True
48,"начало дня будет изобиловать запутанными проблемами в сфере человеческих взаимоотношений. постарайтесь не вляпаться в интригу — сами вы никакого профита с этого не получите, а головная боль и прочие неприятности гарантированы.",226,25 ноября,business,16,True
49,"не стоит сегодня стесняться близкого вам человека. да, в вас есть изъяны, да и у кого их нет, однако раз ваша половинка любит вас, значит и их обязательно полюбит или хотя бы примет. не стоит всю жизнь пытаться стоять на цыпочках: однажды ноги могут устать. лучше сразу идти в свое счастье полной стопой…",304,25 ноября,love,16,True
50,"прислушайтесь к тишине между словами, в ней таится значительно больший смысл, нежели в них самих. с вами сегодня попытаются связаться и передать информацию более чем необычным способом.",185,25 ноября,simple,16,True
51,"нынче многое из того, над чем вы так долго корпели, может быть перечеркнуто легким движением чьей-то руки. хорошо бы отложить сдачу материалов — лучше потерять день, чем из-за чьего-то упрямства отправить в корзину результаты напряженных трудов.",245,24 ноября,business,17,True
52,"сегодня вам стоит обратить внимание на представителя противоположного пола, который часто на вас поглядывает и улыбается. возможно, вы встретитесь с ним в транспорте или на улице, а может, видите его каждый день. так или иначе, задумайтесь: может быть, стоит стать этому человеку чуть ближе?..",293,24 ноября,love,17,True
53,"сегодня происходящее стоит подвергнуть тщательнейшему анализу. вы выясните многое из того, что вам следовало бы знать, просто спокойно посидев и подумав.",153,24 ноября,simple,17,True
54,"вы слишком устали за прошедшую неделю, поэтому сегодня даже отдых будет приносить вам одни огорчения: у вас, кажется, даже на него сил не осталось. постарайтесь сделать все возможное, чтобы заставить свой организм расслабиться. для него и для вас сейчас это особенно важно.",273,23 ноября,business,18,True
55,"сегодня вам неожиданно признается в любви ваш друг противоположного пола. и хотя он точно знает, что вы вряд ли будете вместе с ним и вряд ли его полюбите не как человека, а как любимого человека, все равно вам довольно-таки тяжело будет ответить ему «нет».",257,23 ноября,love,18,True
56,"сегодня на чашу весов могут лечь ваши отношения с кем-то. просчитайте все варианты. то, что сегодня кажется хорошей идеей, требующей минимальных жертв, может привести вас на грань отчаяния в будущем.",199,23 ноября,simple,18,True
57,"в этот день звезды рекомендуют вам как больше времени провести под солнцем. если солнца категорически не наблюдается, сходите в солярий или хотя бы включите яркую лампу. они, конечно, не станут полноценными солнцезаменителями, но нужное влияние на вас окажут несомненно.",270,22 ноября,business,19,True
58,"сегодня звезды настоятельно рекомендуют сплести чувства и музыку. скажем, послушать ту песню, которая ассоциируется у вас с днем знакомства с любимым человеком. возможно, ее вы слушали в тот день или в то время, а может быть, в ней просто поется про вас. это позволит освежить в памяти те, первые чувства и по-новому взглянуть на ваши нынешние отношения.",354,22 ноября,love,19,True
59,"сегодня ваше настроение может стать наиболее заразным недугом на этой многострадальной земле. постарайтесь, чтобы оно было хорошим.",131,22 ноября,simple,19,True
60,"сегодня вам предстоит довольно долгая и тяжелая беседа с кем-то из ваших коллег. впрочем, она мало будет касаться работы – в основном, ваших межличностных отношений. постарайтесь сделать все возможное для сохранения с ним приятельских отношений, иначе потом на работе будет сложно.",281,21 ноября,business,20,True
61,"никакая любовь никакой силы не стоит того, чтобы рушить чужое счастье, ломать чужие чувства, разбивать чужую сказку. поэтому если герой ваших романтических мечт уже является героем чьего-либо романа, десять раз подумайте прежде чем решиться его отбивать. стоит ли игра свеч?",274,21 ноября,love,20,True
62,"сегодня вас спасет лишь терпение, терпение и еще раз спокойствие. сделайте вид, что происходящее вас не касается, и вы с успехом доживете до конца дня.",151,21 ноября,simple,20,True
63,"вполне вероятно, что сегодня вам для достижения успеха на профессиональном поприще придется пожертвовать своим свободным временем, а его у вас и так не слишком много. постарайтесь по крайней мере не слишком экономить на сне, иначе количество проведенного в трудах времени негативно скажется на качестве полученных результатов.",326,20 ноября,business,21,True
64,"приближается к концу какой-то важный этап в вашей жизни. это совсем не обязательно отношения с вашим любимым человеком, хотя может быть и так. постарайтесь, чтобы рядом с вами все время был кто-то близкий, любящий и понимающий. так вам будет проще.",248,20 ноября,love,21,True
65,"будьте честны с самим собой, особенно в оценке собственных человеческих качеств и возможностей. это поможет разобраться в вопросе, который, оставаясь нерешенным, с удовольствием вас замучает.",191,20 ноября,simple,21,True
66,"некая мысль, мало связанная с работой, может настолько взбудоражить вас, что ни на какие разумные действия вы окажетесь не способны. поищите для себя какой-нибудь деятельности, не требующей участия головного мозга. если не найдете — берите выходной и разбирайтесь со своими личными делами, чтобы те вам не мешали.",313,19 ноября,business,22,True
67,"в этот день вашему любимому человеку довольно трудно будет понять ваши пристрастия и предпочтения, как бы вы ни пытались ему объяснить все их плюсы, прелести и приятности. что ж, значит, в этом он вам не помощник и не конкурент. одной темой для общения меньше.",260,19 ноября,love,22,True
68,успешность ваших сегодняшних деяний целиком и полностью зависит от вашей веры в собственные силы. все остальное вам будет обеспечено.,133,19 ноября,simple,22,True
69,"нынешний день может принести потерю — не катастрофическую, но достаточно обидную. не переживайте понапрасну, лучше подумайте, чем можно компенсировать убыток.",158,18 ноября,business,23,True
70,не будьте собакой на сене и дайте вашему любимому человеку возможность найти себя. он не обязан все свое время тратить исключительно на вас. да и вам такое поведение вскоре наскучило бы.,186,18 ноября,love,23,True
71,вы слишком загоняли себя за последнее время. этот день исторически предназначен для отдыха - так используйте его по назначению.,127,18 ноября,simple,23,True
72,"возможно, вам придется сменить место работы, но это вовсе не связано с тем, то вы должны покинуть свой пост. совсем нет, просто у вашей фирмы в целом или вашего отдела в частности намечается переезд, к которому вы вскоре начнете готовиться. так что вам следует учесть, что грядет суматошное время.",297,17 ноября,business,24,True
73,"если вы давно мечтали о том, чтобы завязать роман с человеком из другого города или государства, сегодня самый подходящий для этого день. впрочем, даже если не мечтали, в этот день вашего согласия вполне возможно спрашивать не будут. вам остается пожелать только удачи...",271,17 ноября,love,24,True
74,"подходящий день для того, чтобы навестить слегка забытых друзей или родственников. не забудьте перед выходом из дома плотно перекусить и как следует выспаться - дорога может оказаться хоть и приятной, но не близкой.",215,17 ноября,simple,24,True
75,"подумайте, что для вас лучше: быть начальником, который головой отвечает за все дела, или неформальным лидером, который может объединять и вдохновлять коллег на решение общей задачи? вам решать, но согласитесь, что ваше нынешнее, пусть и не совсем высокое положение, вас вполне устраивает.",289,16 ноября,business,25,True
76,"в этот день очень важно благодарить вашего любимого человека за все то хорошее, что он для вас делает. желательно еще сказать спасибо и за его желание что-то делать, да и за его существование в вашей жизни в целом. иначе ваша половинка может на вас обидеться за то, что вы ее совсем не цените.",293,16 ноября,love,25,True
77,"сегодня вы можете решить, что дело уже сделано, и можно почивать на лаврах, но вас ждет разочарование. это - лишь одна из многих ступеней, на которые вам предстоит взобраться, если вы желаете дойти до конца лестницы.",216,16 ноября,simple,25,True
78,"сегодня вы вполне можете довольно часто отвлекаться на посторонние шумы, которые будут мешать вам сосредоточиться на рабочем процессе. поэтому постарайтесь по возможности их исключить или наденьте наушники с приятной музыкой – она заглушит все остальное.",254,15 ноября,business,26,True
79,"сегодня вашему любимому человеку будет некогда решать ваши проблемы, как нравственного характера, так и всех остальных. поэтому будьте готовы к тому, что вас не будут понимать, вам не будут уделять должного внимания и тому подобным действиям. побудьте самостоятельным.",268,15 ноября,love,26,True
80,"над вами зависла некоторая угроза, опасность которой можно предотвратить, если заняться этим вопросом немедленно. тихо забиться в угол, дабы смиренно ожидать расплаты за ошибки вы всегда успеете.",195,15 ноября,simple,26,True
81,"новизна – вот девиз сегодняшнего дня. если вы твердо решили устраиваться на работу – не мешкайте ни минуты – это ваш день. возможное будущее начальство останется довольно, и с ближайшего понедельника вы сможете приступить к новым служебным обязанностям. осталось выбрать цель – звезды не подведут!",297,14 ноября,business,27,True
82,"в этот день стоит обратить внимание на то, что именно вы говорите вашему любимому человеку. возможно, некоторые слова, которые давно уже стали для вас привычными и обыденными, для него до сих пор не потеряли свежести, и он по-прежнему млеет от вашего «люблю» или вздрагивает от «отстань».",288,14 ноября,love,27,True
83,"сегодняшний день принесет проблемы морального толка. вам, возможно, надо немного откорректировать политику взаимоотношений с близкими.",134,14 ноября,simple,27,True
84,"кажется, вы взяли на себя слишком много и теперь не укладываетесь в срок. в следующий раз правильно рассчитывайте свои силы, а сейчас вам придётся поработать сверхурочно — просить отсрочки не стоит.",198,13 ноября,business,28,True
85,"сегодня вам стоит задуматься о том, как вам лучше называть вашего любимого человека. не стоит ограничиваться парой-тройкой нежных прозвищ или одной-двумя модификациями имени. будьте изобретательны и нежны – и вам обязательно ответят взаимностью.",245,13 ноября,love,28,True
86,"если вас сегодня угораздит угодить в центр всеобщего внимания, постарайтесь использовать момент с максимальной выгодой. кто знает, скоро ли еще подобная возможность подвернется?",177,13 ноября,simple,28,True
87,"сегодня у вас будет превосходное настроение, благодаря которому вы сумеете с легкостью справиться со всеми навалившимися на вас делами. отчет, который вам в скором времени предстоит сдать, создастся сам собой, как только вы за него возьмётесь. сегодня всё получится!",266,12 ноября,business,29,True
88,"даже самые разные люди могут ужиться вместе, если оба этого хотят. сегодня вам необходимо целый день повторять эту мантру — к вечеру подействует. вам дороги ваши отношения? так приложите максимум усилий для того, чтобы их сохранить!",232,12 ноября,love,29,True
89,"сегодняшний день может стать днем воплощения вашей мечты в реальность. небольшой такой мечты, скромной. не стоит ждать от судьбы слишком уж многого.",148,12 ноября,simple,29,True
90,"вы склонны все вопросы решать играючи, но сегодняшний день будет совершенно непригоден для такого подхода. придется основательно поломать голову, пытаясь учесть все детали, ничего не упустить.",192,11 ноября,business,30,True
91,"сегодня благоприятный день для долгих совместных прогулок. даже если погода не слишком благоприятствует – в таком случае прогуляйтесь под зонтиком, пусть под ним будет ваше индивидуальное пространство. ваш мирок на двоих. все самые сложные проблемы сегодня с лёгкостью решатся на свежем воздухе.",295,11 ноября,love,30,True
92,"сегодня вам море будет чуть выше колена, горы же - по плечо. примерно такое же настроение будет овладевать каждым, кто окажется с вами рядом. если не перейдете границы дозволенного, этот день будете вспоминать долго и с удовольствием.",234,11 ноября,simple,30,True
93,"сегодня у вас не получится долго и плодотворно отдыхать в силу появления каких-то неотложных дел в вашей профессиональной области. постарайтесь сделать все возможное для того, чтобы дела эти уладились как можно быстрее и на отдых осталось хотя бы немного времени.",263,10 ноября,business,31,True
94,устройте сегодня праздник живота на двоих! можете пойти в вашу любимую кафешку или приготовить что-либо сногсшибательное дома. для этого совершенно не обязательно целый день стоять у плиты. если ваша половинка так уж любит яичницу – доставьте вы ей такое удовольствие! заодно и сами счастливее станете.,302,10 ноября,love,31,True
95,"сегодня вы вполне можете заслужить себе титул всезнайки. а вот с каким выражением он будет вам преподноситься, целиком зависит от степени корректности, с которой вы станете высказываться по тому или иному поводу.",212,10 ноября,simple,31,True
96,"сегодня многое придется делать одновременно. задачка окажется не из легких, однако вы с честью с ней справитесь. настолько с честью, что вам смог бы позавидовать даже сам гай юлий цезарь, если бы узнал о ваших подвигах.",219,9 ноября,business,32,True
