,text,length,date,type,index in posts,is_unique
18,"плодотворному дню могут помешать напряженные отношения с вашим подчиненным, так что вам придется проявить чудеса дипломатии, чтобы урегулировать сложившуюся ситуацию. вам как человеку более опытному это не должно составить особого труда. только продумайте все хорошенько.",271,5 декабря,business,6,True
19,"сегодня ваш день будет похож на длинный, добрый и радостный праздник. праздник для вас и вашего любимого человека, который будет длиться, длиться и длиться, пока вам самим это не надоест. хочется верить, что вы сможете продлить его на неопределенный срок и запомнить надолго.",275,5 декабря,love,6,True
20,"привычные глазу лица и предметы вряд ли смогут разбудить ваше воображение сегодня. вам требуется что-то новое. инстинктивно ища это что-то, вы можете повести себя так, что многие удивятся.",188,5 декабря,simple,6,True
21,"в этот день вам вновь предстоит выполнить ряд очень важных поручений. сейчас вам необходимо заручиться поддержкой высокопоставленного благодетеля, и, скорее всего, именно на вас возложат большую часть ответственности в этом деле.",229,4 декабря,business,7,True
22,"сегодня вам без труда удастся нечто такое, что вам никогда просто не давалось. например, познакомиться на улице, признаться любимому человеку в этом большом и светлом чувстве или расстаться с ним на веки вечные - как получится. главное потом обо всем этом не жалеть.",266,4 декабря,love,7,True
23,"вам нужен кто-то, кто вдохновил бы вас на великие дела. в крайнем случае это может оказаться книжный или киношный персонаж, хотя это и маловероятно.",148,4 декабря,simple,7,True
24,"не торопитесь в тот день принимать важные и ответственные решения. они, скорее всего, окажутся ошибочными и приедут к неприятным следствиям для вас, ваших коллег и сотрудников. может быть, стоит расслабиться, отдохнуть и в подобном состоянии взвесить все за и против?",267,3 декабря,business,8,True
25,"сегодня постарайтесь тщательно рассчитать свое свободное время, желательно с точностью до минуты или даже до секунды, иначе проблем в личной жизни вам не миновать. правда, они могут оказаться не такими и страшными, как вы могли себе представить, однако все равно приятного в них будет мало.",290,3 декабря,love,8,True
26,"сегодня вы вновь получите возможность приняться за когда-то отложенное дело. и, что самое интересное, оно пойдет.",113,3 декабря,simple,8,True
27,"сегодняшний день для вас характеризуется максимумом делового общения, удачным проведением совещаний, конференций и публичных выступлений. так что если решите приятно удивить коллег новыми интересными проектами и идеями, не тяните – начинайте прямо сегодня. звезды обещают удачу.",278,2 декабря,business,9,True
28,"сегодня вашему любимому человеку будет непросто доказать себе необходимость того или иного действия. ему было бы гораздо проще, если бы к его аргументам прибавились еще и ваши. только они должны быть действительно убедительными и несокрушимыми, иначе грош им цена.",264,2 декабря,love,9,True
29,"сегодня вам, возможно, придется от чего-то отказаться и откуда-то уйти. расставание будет не слишком легким, но оно необходимо. найдите в себе силы не показать своего огорчения по этому поводу.",193,2 декабря,simple,9,True
30,"не спешите сегодня принимать важные решения. если такая необходимость возникнет, сомневаться вам будет некогда. и они примутся сами собой, без особых ментальных усилий с вашей стороны. если же сомнения все же имеют место быть, лучше всего еще немного подождать.",261,1 декабря,business,10,True
31,"даже если вас съели, у вас все равно остается целых два выхода. а сейчас ситуация в вашем тандеме, согласитесь, вовсе не настолько безвыходная. звезды видят как минимум пять способов ее разрешить: какие-то лучше, какие-то хуже. посоревнуйтесь с ними, найдите больше! одно из решений вам обязательно подойдет!",308,1 декабря,love,10,True
32,сегодня венцом творения вам будет казаться удобное кресло. никогда еще вы не ценили комфорт так как нынче. не ходите в мебельный магазин - разоритесь.,150,1 декабря,simple,10,True
33,"сегодня вам могут предложить нечто совершенно новое. подумайте над этим предложением очень серьезно: возможно, это станет вашей новой постоянной работой. если, конечно, вы не считаете, что ваше нынешнее место вас совершенно устраивает.",235,30 ноября,business,11,True
34,"в этот день вас будет очень легко задеть за живое, ранить или обидеть. конечно, ваши родные, любимые и близкие это заметят и будут активно щадить ваши чувства, однако и вам следует за собой последить. если вы заранее будете знать, что причинит вам боль, лучше этого по возможности избежать.",290,30 ноября,love,11,True
35,"какова бы ни была ваша цель, сегодня вы ее не достигнете. зато получите массу промежуточных результатов, каждый из которых будет весьма и весьма небесполезен.",158,30 ноября,simple,11,True
36,"ваша профессиональная активность будет сегодня несколько ниже, чем обычно, и дело тут вовсе не в отсутствии желания работать, а в элементарной усталости. лучше бы взять выходной.",178,29 ноября,business,12,True
37,"у страха глаза велики. как известно, глаза боятся, а руки делают. поэтому чем стоять в растерянности над новой проблемой, возникшей между вами и вашим любимым человеком, начните хоть что-нибудь делать. самое трудное - это первый шаг, а дальше все пойдет само собой.",265,29 ноября,love,12,True
38,"вам все будет удаваться сегодня. ваша логика бесспорна, выбор момента прочти совершенен. если не будете лениться, добьетесь многого.",132,29 ноября,simple,12,True
39,"сегодня вам будет непросто убедить кого-то в том, что любая его попытка вам помочь – это угроза вам помешать. если вам действительно не нужно содействие – сделайте все возможное для того, чтобы оно и не было оказано, иначе результаты могут оказаться весьма плачевными.",268,28 ноября,business,13,True
40,"сегодня ваш любимы человек будет отвлекать вас от работы, причем довольно-таки серьезно. из-за него вы можете не успеть закончить какой-то проект или сделать то или иное свое действие некачественно. расставьте приоритеты: что для вас важнее на данный момент.",258,28 ноября,love,13,True
41,"сегодня вы сможете без особых потерь перенести любую бурю. однако, не стоит забывать, что вы также свободны подняться и уйти, чтобы в ней не участвовать.",153,28 ноября,simple,13,True
42,"сегодня ваши коллеги станут вашими единомышленниками, поэтому звезды рекомендуют вам собраться в какой-нибудь неофициальной обстановке за кружечкой пива или чашечкой чаю и поговорить на какую-нибудь приятную для всех тему, но ни в коем случае не о работе.",255,27 ноября,business,14,True
43,"сегодня ваш любимый человек покажется вам нелогичным и непоследовательным, однако это лишь прибавит его образу неповторимого очарования, которое вас так в нем привлекает. постарайтесь не объяснять для себя его поведение и мотивы его поступков, для блага ваших отношений.",270,27 ноября,love,14,True
44,"вслушивайтесь в болтовню окружающих. велика вероятность того, что кто-то, сам того не замечая, скажет нечто воистину гениальное.",128,27 ноября,simple,14,True
45,"сегодня ожидается достаточно размеренный день, который не предвещает ничего неприятного. в этот день вы сможете очень хорошо потрудиться на перспективу, ваши действия будут продуманны и верны, а кроме этого, вам удастся разобраться-таки со своими приоритетами.",260,26 ноября,business,15,True
46,"сегодня постарайтесь не поддаться приступам черной меланхолии и не дать разочарованию завоевать ваше сердце. увы, с этими коварными врагами придется справляться в одиночку, ибо вашему любимому человеку будет не до помощи вам. у него и своих проблем будет предостаточно, в том числе и душевных.",293,26 ноября,love,15,True
47,"сегодня мысли ваши будут возвышенны, а планы - далекоидущи. постарайтесь не придать забвению ни тех, ни других, ибо они представляют собой немалую ценность, и вполне могут пригодиться вам в будущем.",198,26 ноября,simple,15,True
48,"посоветуйтесь сегодня с человеком, который является для вас авторитетом, касательно тех трудовых вопросов, которые вас давно волновали. скорее всего, вам дадут необходимый совет, который значительно облегчит вашу судьбу и упростит жизнь в коллективе в будущем.",260,25 ноября,business,16,True
49,"сегодня вашему любимому человеку будет очень грустно и одиноко, и только вам будет хоть в какой-то мере под силу вылечить его от его дурного настроения и избавить от неприятных предчувствий. для вашей половинки вы лучший лекарь души, о чём сами прекрасно знаете.",262,25 ноября,love,16,True
50,"сегодня очень многое будет зависеть от того, с кем вы проведете этот день. выбирайте сами.",90,25 ноября,simple,16,True
51,"в этот день звезды не рекомендуют вам даже пытаться предсказать события, которые произойдут с вами в ближайшее время. в любом случае, мысли и размышления ничего не изменят ни к лучшему, ни к худшему, а вот утреннее настроение вы себе испортить можете. и, соответственно, весь оставшийся день.",292,24 ноября,business,17,True
52,"в этот день вам стоит забыть об объективности и судить о вашем любимом человеке исключительно с субъективной точки зрения. в конце концов, быть с ним именно вам и никому кроме вас, а значит, при личном контакте никакие объективные нормы и принципы вам не помогут.",263,24 ноября,love,17,True
53,"сегодня вы будете как никогда более собраны и аккуратны. ничто так не дисциплинирует, как сознание того, что вы предоставлены сами себе, и ни перед кем не надо отчитываться.",173,24 ноября,simple,17,True
54,"сегодня не стоит рассчитывать на поддержку и советы друзей. даже если на первый взгляд они будут казаться очень разумными, вряд ли результаты их применения будут столь же хороши.",178,23 ноября,business,18,True
55,"сегодня вашему любимому человеку захочется совершить некий подвиг во имя вашей любви. впрочем, подвиг в итоге может так и остаться не совершенным в силу нерешительности и стеснительности главного героя. в ваших силах поддержать его начинания и желания.",252,23 ноября,love,18,True
56,сегодня вы сможете черпать силу от звуков собственного голоса. вы будете удачливы во всех видах устных переговоров.,115,23 ноября,simple,18,True
57,"сегодня вы явно настроены на воинственный лад, однако стоит унять свой пыл там, где вежливое обращение сделает больше, чем нахальство и дерзость. а если вы сегодня так и не добьетесь того, на что рассчитывали, это будет для вас хорошим уроком на будущее.",254,22 ноября,business,19,True
58,"сегодня вас захлестнет волна романтизма, и вы захотите, чтобы в ваших отношениях с вашим же любимым человеком все было как в романе: огромные букеты цветов, страстные признания, красивые пейзажи и томные взгляды... только выберите роман со счастливым концом, другого вам не нужно.",280,22 ноября,love,19,True
59,"сегодня не стоит опираться на личные связи, они могут подвести. постарайтесь не оглашать свои планы - сглазят непременно.",121,22 ноября,simple,19,True
60,"как насчет того, чтобы внести разнообразие в вашу личную жизнь? не слишком ли она стала предсказуемой? это ведь и на качество вашей работы влияет не лучшим образом: у вас нет вдохнвыия, изюминки, искры, а это непорядок. постарайтесь найти новую любовь во имя карьеры.",269,21 ноября,business,20,True
61,"для того чтобы решить ваши проблемы, совсем не обязательно посвящать в них родственников. поговорите лучше с друзьями, они будут менее склонны во всем винить вас же.",165,21 ноября,love,20,True
62,"сегодняшний день лучше провести с семьей. это доставит удовольствие и вам и остальным ее членам. и вообще, вспоминайте о них почаще.",132,21 ноября,simple,20,True
63,"сегодня вы впервые за довольно долгое время увидите в вашем партнере человека. иными словами, вам будет куда труднее применять все ваши коммуникативные и иного рода хитрости, потому что вы будете точно знать, что партнеру как личности такие ваши действия приятны не будут.",272,20 ноября,business,21,True
64,"в этот день вашему любимому человеку захочется провести с вами максимально возможное количество времени, однако его и ваше понятия максимума будут несколько расходиться. постарайтесь как-то скоординировать ваши представления и свести их к среднему арифметическому.",264,20 ноября,love,21,True
65,"вы склонны тратить непозволительно много душевных и физических сил на то, что скорее всего является лишь иллюзией. взгляните на вещи здраво, сегодня это должно получиться.",171,20 ноября,simple,21,True
66,"все знакомства, которые вы сумеете завязать сегодня, очень пригодятся вам в будущем. поэтому не робейте, проявите некоторое упорство и старание, чтобы понравиться заинтересовавшему вас человеку. ваши усилия будут не напрасны, а помимо деловых партнеров вы сможете найти и хорошего нового друга.",294,19 ноября,business,22,True
67,"постарайтесь сегодня целый день быть мысленно рядом с вашим любимым человеком, поддерживать его во всех его начинаниях, быть с ним терпеливым и терпимым. в конце концов, у каждого бывают минуты слабости: у него такая минута продлится весь сегодняшний день.",256,19 ноября,love,22,True
68,сегодня терпение будет не просто достоинством. оно будет необходимо вам как воздух. слишком уж много подводных камней будет ожидать вашу чересчур эмоциональную натуру.,167,19 ноября,simple,22,True
69,"вы стали чересчур много засиживаться в офисе допоздна? думаете, что таким образом вы сможете надеяться на похвалу начальства? скорее сейчас вы слишком переутомитесь и не сделаете ничего того, что смогли бы с ясной головой сделать и днем. кроме того, платить за рвение вам больше не станут.",289,18 ноября,business,23,True
70,"сегодня вашему любимому человеку будет холодно, грустно и одиноко, и только в ваших силах будет пресечь это безобразие, приласкав, обняв и утешив вашу половинку. если вы сделаете это правильно, то есть так, чтобы оно подействовало, вы даже удивитесь, какой лаской и нежностью вам ответят.",288,18 ноября,love,23,True
71,сегодня у вас появятся большие проблемы при общении с окружающими. постарайтесь не опуститься до оскорблений и рукоприкладства. злиться вредно.,143,18 ноября,simple,23,True
72,"вряд ли вам будут доплачивать за то, что вы работаете в выходные, поэтому не стоит совершать подвиг такого рода за просто так. возможно, уже завтра он станет необходимостью, а в этот день вы со спокойной совестью можете отдохнуть и забыть обо всех трудовых обязанностях.",270,17 ноября,business,24,True
73,"сегодня вас может посетить ностальгия. вы вспомните ваши отношения с вашим некогда любимым человеком очень захотите, чтобы все вернулось, даже если сейчас в вашей личной жизни все хорошо. включите грустную музыку, повспоминайте, а потом выкиньте это из головы. жить все же стоит днем настоящим, время от времени заглядывая в будущее.",333,17 ноября,love,24,True
74,"сегодня не стоит быть торопливым в оценке происходящего. то, что вы склонны будете воспринять как личное оскорбление, будет скорее всего просто не очень удачно сформулированной, но тем ни менее невинной шуткой.",210,17 ноября,simple,24,True
75,"сегодня разного рода посторонние мысли будут отвлекать вас от трудового процесса. постарайтесь сделать все возможное для того, чтобы отвлекали они вас не сильно и все ваши задания были выполнены быстро, правильно и в срок. благо это окажется не самой трудной задачей.",267,16 ноября,business,25,True
76,"вам сегодня нужно быть осторожными с их вторыми половинами. очень вероятно, что он устроит маленький междусобойчик со своими друзьями, рассчитывая на ваше отсутствие в течение дня. тем не менее, звёзды не советуют волноваться по этому поводу. друзья не в курсе ваших главных семейных дел, поэтому вероятность ненужных сплетен исключается.",340,16 ноября,love,25,True
77,"сегодня вы можете позволить себе действовать без промедления, по первому движению души. будете колебаться - только упустите подходящий момент.",142,16 ноября,simple,25,True
78,"если у вас есть хоть какая-то возможность проверить, верен ли тот важный шаг, который вы собираетесь предпринять, не упускайте её, больше такого шанса вам не представится. подумайте и взвесьте все за и против ещё раз, чтобы потом не пожалеть о содеянном.",254,15 ноября,business,26,True
79,"сегодня вам будет довольно трудно совладать с некоторыми факторами, которые будут препятствовать вашей счастливой личной жизни. однако если вам всё же это удастся, вы поймёте, что заслуживаете своего счастья в полной мере, на все сто и даже двести процентов.",258,15 ноября,love,26,True
80,"сегодня вам вряд ли удастся провести хоть пару минут в мечтаниях. расслабиться вам не дадут. не ставьте перед собой масштабных целей, за вас это сделают другие.",160,15 ноября,simple,26,True
81,"не стоит сегодня смешивать домашние дела с рабочими. хотя соблазн велик. будь то конфликт или наоборот что-то приятное – забудьте о них. помните о том, что нет ничего опасней для сохранения домашнего очага и поддержания благоприятной обстановки на работе, чем пытаться совместить личное и общественное.",302,14 ноября,business,27,True
82,"сегодня вы будете склонны к тому, чтобы совершать нелогичные поступки, причём стараться объяснять их с помощью логики. увы, вашему любимому человеку, равно как и другим окружающим вас людям, эта логика будет непонятна, поэтому даже не старайтесь. просто действуйте.",265,14 ноября,love,27,True
83,"сегодня можете позволить себе расслабиться, изгнать ощущение недоверия к кому бы то ни было и вообще отказаться от неприятных мыслей. завтра наверстаете.",153,14 ноября,simple,27,True
84,"сегодня мир вертится вокруг вас. от вашей инициативы и рабочего настроя будет зависеть успех начатого дела. но не зазнавайтесь! будьте внимательны к окружающим, поддержка знакомых будет для вас очень кстати. сформулируйте точно свою цель и двигайтесь вперед, а ситуация обязательно сложится в вашу пользу.",305,13 ноября,business,28,True
85,"сегодня вашему любимому человеку захочется признаться вам в чем-то важном, серьёзном и глубоком, что он осознал совсем недавно и что не даёт ему уснуть. постарайтесь выслушать его внимательно и оценить всё им сказанное по достоинству, иначе на ваших отношениях можно будет поставить крест.",289,13 ноября,love,28,True
86,"не жалейте денег сегодня. побалуйте себя небольшим, но приятным подарком, деликатесным ужином. с финансовой точки зрения намечаются перемены к лучшему.",151,13 ноября,simple,28,True
87,"сегодня вам предстоит очень долго удивляться тому, как изменилось направление деятельности вашей фирмы. возможно, вплоть до политики, устава и философии компании. однако весьма вероятен тот факт, что все это ненадолго и что масштабность событий вам не более чем показалась.",273,12 ноября,business,29,True
88,"сегодня вашему любимому человеку будет довольно трудно смириться с тем, что закончился какой-то очередной этап ваших с ним отношений. постарайтесь его убедить в том, что скоро начнется следующий, и он будет куда лучше, ярче, теплее и интереснее предыдущего.",257,12 ноября,love,29,True
89,"ваше мнение сегодня никого интересовать не будет, поэтому лучше оставить его при себе. время его высказать еще придет.",118,12 ноября,simple,29,True
90,"сегодняшний день научит ваш критичнее относиться к проделанной вами работе. последнее время вы привыкли, что всё, что вы делаете, одобряется шефом, но вот теперь вас вновь вернут с небес на землю и заставят дорабатывать ваш труд, представленный на суд начальства.",263,11 ноября,business,30,True
91,"в этот день вам будет нелегко принять ответственное решение, касающееся вашей личной жизни, а значит, и судьбы вашего любимого человека. но сделать это будет необходимо. или хотя бы настроиться на неизбежность подобного действия в ближайшие несколько дней.",256,11 ноября,love,30,True
92,"сегодня вы, возможно, будете испытывать жгучее желание побыть наедине с самим собой, и, естественно, границы вашей территории будут постоянно нарушать. не стоит отстреливать нарушителей, достаточно повесить на дверь замок и отключить телефон.",242,11 ноября,simple,30,True
93,"сегодня ваши коллеги захотят встретиться с вами в неформальной обстановке, чтобы обсудить какие-то рабочие вопросы. на встречу можете и согласиться, а от разговоров на тему профессиональной деятельности решительно отказывайтесь, ибо в выходной день эта тема не является наилучшей.",280,10 ноября,business,31,True
94,"сегодня ваш любимый человек будет очень сложно реагировать на любую вашу попытку его обмануть, перехитрить или хотя бы разыграть. постарайтесь принять во внимание эту его странную особенность и действовать в соответствии со сделанными выводами и расставленными приоритетами.",274,10 ноября,love,31,True
95,"сегодня вам позволительно быть авангардным, всячески демонстрировать свое пренебрежение общественными устоями и нормами морали. некоторые, правда, будут немало удивлены подобным демаршем, зато вы оттянетесь.",207,10 ноября,simple,31,True
96,"постарайтесь в вечной погоне за прибылью не потерять человеческого лица, умейте вовремя остановиться и задуматься, а стоит ли ваша цель таких титанических усилий? возможно, вы не там ищете счастье, и ваша работа стала забирать у вас слишком много душевных сил.",260,9 ноября,business,32,True
97,"не стоит сегодня переступать некоторую черту в отношениях с вашим любимым человеком. какую – вы знаете лучше, чем звезды. да и ваша половинка прекрасно ее видит. время для подобного развития отношений еще не пришло, потерпите немного. ждать действительно недолго осталось.",272,9 ноября,love,32,True
