,text,length,date,type,index in posts,is_unique
33,"сегодня вам стоит устроить для себя и для ваших коллег праздник души, организовав вне фирмы что-нибудь особенно интересное. благоприятная атмосфера в коллективе всегда исключительно способствует поднятию работоспособности, уровня коллективизма и желания построить вместе что-нибудь фундаментальное.",298,30 ноября,business,11,True
34,"сегодня вашему любимому человеку не придётся вас дважды просить об одном и том же одолжении, ибо вы будете рады всё сделать очень быстро, качественно и в срок, лишь бы он не сердился и не расстраивался. постарайтесь, однако, не очень суетиться во время выполнения вашей миссии.",277,30 ноября,love,11,True
35,"сегодня вы и ваши поступки будут у всех на устах. в ваших же интересах не натворить ничего особо предосудительного, ибо скрыть это вряд ли удастся.",147,30 ноября,simple,11,True
36,"если вы сегодня собрались сдавать очень важные документы, постарайтесь отдать их на проверку кому-то более опытному, чем вы. это поможет вам избежать неприятностей и проблем. не стоит думать, что единственный человек, кто способен справиться с этим, это вы.",257,29 ноября,business,12,True
37,"чем менее решительными будут сегодня ваши действия, тем меньше у вас шансов на успех и благосклонность вашего любимого человека. казалось бы, это очевидно. ан нет, для реализации этого совета вам придется хорошенько с собой побороться. и со своими комплексами тоже.",265,29 ноября,love,12,True
38,"сегодняшний день ознаменуется приступом бурной деятельности, в которую будет вовлечен каждый, кто будет иметь несчастье попасться вам на глаза. вы рискуете переутомиться.",170,29 ноября,simple,12,True
39,"сегодня вашему партнеру будет довольно трудно решиться на то, чтобы подписать с вами важный деловой контракт, который в значительной мере изменит и ваш, и его бизнес. постарайтесь однако сделать все возможное для того, чтобы контракт был подписан во что бы то ни стало.",269,28 ноября,business,13,True
40,"сегодня вам стоит вспомнить рецепты вашей бабушки и приготовить по ним вашему любимому человеку что-нибудь особенно вкусное. пусть он удивится вашим кулинарным способностям и, съев свежеполучившийся шедевр, почувствует, что любит вас еще больше, сильнее и глубже!",263,28 ноября,love,13,True
41,"прекрасный день. приложите максимум усилий к тому, чтобы поскорее закончить все дела. закончив же их, или даже отложив на потом, все свободное время посвятите любимому вами человеку.",182,28 ноября,simple,13,True
42,"чем больше вы думаете о работе и о деньгах, тем меньше внимания уделяете близким вам людям, что им, безусловно, не очень-то нравится. сегодня самый подходящий день для того, чтобы как-то изменить сложившуюся ситуацию. может быть, стоит хотя бы на день уйти от рутины работы?",274,27 ноября,business,14,True
43,"даже если вы собираетесь выскочить из дома на секунду, всего лишь чтобы зайти в магазин за хлебом, все равно звезды советуют вам выглядеть на миллион долларов, а то и больше. сегодня ваша судьба может найти вас неожиданно, и будет очень обидно предстать перед ней в неряшливом виде.",282,27 ноября,love,14,True
44,"если вы хоть на секунду можете усомниться в своей способности отвечать за собственные слова, лучше промолчите весь день. нынче очень вероятна возможность сесть в лужу по собственной глупости.",191,27 ноября,simple,14,True
45,"постарайтесь оправдать сегодняшний праздник: будьте независимы от обстоятельств, обязательств, в том числе непосредственно связанных с вашей трудовой деятельностью. почувствуйте дух свободы, расправьте крылья и летите солнцу и ветру навстречу. вам должно понравиться.",267,26 ноября,business,15,True
46,"вам нынче стоит как можно трепетнее отнестись к вопросам здоровья членов семьи, обязательно поинтересоваться их самочувствием и ни в коем случае не нагружать тяжелой работой. нужно что-то перетащить, а муж валяется на диване – путь отдыхает, позвоните другу, заодно и пообщаетесь. или, быть может, жена не хочет возиться с готовкой, ссылаясь на головную боль – отлично, вы давно не виделись с мамой.",403,26 ноября,love,15,True
47,"сегодня очень велик будет соблазн все бросить и хорошенько развлечься. увы, это вам вряд ли удастся. на вас будет возложена довольно большая ответственность.",157,26 ноября,simple,15,True
48,"сегодня для вас самое главное - это поверить в себя и в собственные силы, ведь в этот день ваш успех, ваша карьера и благополучие будут зависеть от образа вашего мышления, а также от умения поддержать хорошие отношения со всеми своими коллегами и партнерами.",258,25 ноября,business,16,True
49,"главное – надейтесь и верьте. чем сильнее будут два этих чувства, тем больше вероятность того, что ваши мечты касательно вашего любимого человека сбудутся. увы, больше ничем вы исполнению вашего желания помочь не сможете. только надеждой и верой. верой и надеждой.",264,25 ноября,love,16,True
50,"сегодня вас будет тянуть в дальние дали на поиски приключений. впрочем, если первое желание (дали) может оказаться затруднительным для выполнения, то условий для удовлетворения второго вы сможете найти в избытке и дома.",219,25 ноября,simple,16,True
51,"сегодня вы будете пребывать в великолепном состоянии и духа: любые проблемы покажутся вам незначительными и не требующими никаких усилий. однако дело у вас имеется, и совсем не такое простое, как кажется на первый взгляд, так что приступайте к нему со всей серьезностью.",270,24 ноября,business,17,True
52,"сегодня ваш любимый человек не будет верить тому, что вы ему скажете, приниэтого месяца это в лучшем случае за шутку, а в худшем – за наглую ложь. что ж, придется воздержаться от серьезных разговоров и интересующих вас тем. хотя бы во избежание конфликтов.",247,24 ноября,love,17,True
53,"сегодня вам, возможно, придется встать на защиту силы, которая неизмеримо больше вас. когда все закончится благополучно, не забудьте предъявить этой силе счет.",159,24 ноября,simple,17,True
54,"ваше материальное положение может значительно улучшиться благодаря помощи других. но не забывайте о благодарности! и не стоит злоупотреблять мелкими тратами, исходя из тех соображений, что это пустяки. их количество может оказаться настолько большим, что ваше финансовое положение пострадает.",292,23 ноября,business,18,True
55,"ваши тайны сегодня могут стать достоянием общественности. стоит ли давать окружающим повод посудачить о нюансах вашей личной жизни? вряд ли - а значит, этот день рекомендуется провести так, чтобы придраться было решительно не к чему. или, хотя бы, так, чтобы никто ничего не заметил, хоть это и труднее.",303,23 ноября,love,18,True
56,"исчерпайте имеющиеся у вас возможности, прежде, чем искать новые. в противном случае можете лишиться и тех, что у вас были, и не получить других.",145,23 ноября,simple,18,True
57,"не будьте столь категоричны, как обычно, дайте людям показать себя, дайте им хоть малейшую возможность раскрыться и проявить свои позитивные качества. ведь вы судите обо всем с высоты вашего опыта, и не учитываете, что не все могут то, что вам так легко дается.",261,22 ноября,business,19,True
58,"сегодня вам будет непросто понять, чего от вас добивается ваш любимый человек. вы построите тысячу и одно интересное предположение, однако велика вероятность того, что истины так и не узнаете, ибо она, как водится, будет где-то рядом. главное, чтобы это на стратегии вашего поведения не отразилось.",298,22 ноября,love,19,True
59,"даже одиночеством можно наслаждаться, особенно если оно редкое и желанное. но не забывайте все же, что человек - животное стадное и долгое одиночество вредит его здоровью.",171,22 ноября,simple,19,True
60,"не мудрите, пытаясь придумать какую-то уникальную возможность подзаработать. нынче самыми верными решениями будут наиболее простые и естественные. они же будут и наиболее прибыльны.",181,21 ноября,business,20,True
61,"сегодня велика вероятность того, что в вашем тандеме наметится некоторый разлад. вам и вашему любимому человеку захочется шипеть, ругаться и огрызаться друг на друга. не стоит держать отрицательную энергию в себе. если вы найдете куда ее выплеснуть помимо вашей половинки – отлично, а если нет… что ж, иногда поссориться тоже не помешает.",338,21 ноября,love,20,True
62,"если никто не желает последовать за вами, то вам придется отправляться в одиночестве. не тратьте больше времени на уговоры, ступайте, возможно, к вам присоединятся позже.",170,21 ноября,simple,20,True
63,"сегодня для каждого своего шага продумываете и варианты путей отступления: так вы сумеете при плохой расстановке сил избежать неприятных последствий. в решении трудных дел доверьтесь своему шестому чувству и ни в коем случае не падайте духом, что бы ни случилось.",263,20 ноября,business,21,True
64,"в этот день вам захочется легких и необременительных отношений, без каких бы то ни было обязательств с вашей стороны. тогда придется вам смириться с тем, что и у вашей второй половины таких обязательств перед вами не будет: два свободных и в общем-то чужих друг другу человека...",279,20 ноября,love,21,True
65,"сегодня вы одержите пусть небольшую, но победу. этот день принесет вам уважение окружающих.",91,20 ноября,simple,21,True
66,"не торопитесь сегодня рубить с плеча и высказывать вашему коллеге, начальнику или партнеру все, что вы о них думаете. наверняка ведь ничего хорошего не думаете, а дел вам вместе вершить еще очень и очень много. может быть, стоит быть несколько более толерантным?",262,19 ноября,business,22,True
67,"в этот день вы поймёте, что те привычки, которые вас раздражали некогда в вашем любимом человеке, не вызывают в вас больше отрицательных чувств. напротив, они вас умиляют как в его исполнении, так и в исполнении других людей. вы и этих других готовы полюбить за то, что они чем-то похожи на вашу половинку...",308,19 ноября,love,22,True
68,"сегодня желание проявить себя будет бросать вас из крайности в крайность. поделать с этим ничего не удастся, главное - постараться, чтобы это не отразилось негативно на взаимоотношениях с окружающими.",200,19 ноября,simple,22,True
69,"вы долго решались показать всем, на что вы способны? сегодня вы будете наконец-то готовы взять на себя инициативу и проявить свои лидерские качества. главное для вас это не переоценить свои возможности и обращать внимание на рекомендации коллег и советы друзей.",261,18 ноября,business,23,True
70,"в этот день вам очень захочется сделать вашему любимому человеку какое-то замечание, направить его на путь истинный и вообще объяснить, что не прав тут он, а никак не вы. однако вряд ли у вас это получится: ваши речи не будут восприниматься адекватно.",251,18 ноября,love,23,True
71,"будьте терпеливы, в течение ближайшего времени мало что сможет вас порадовать. однако ожидание ваше, сколь бы тоскливым оно ни было, будет вознаграждено сторицей.",162,18 ноября,simple,23,True
72,"сегодня вы станете перед выбором, продолжать ли неотступно следовать своим принципам или воспользоваться моментом, чтобы обзавестись хорошими и очень полезными связями. выбор за вами. подуэтот месяцте, готовы ли вы на жертву ради успеха?",230,17 ноября,business,24,True
73,"сегодня вашему любимому человеку захочется стать вашей путеводной звездой, единственным, незаменимым и необходимым. нельзя сказать, что вас так уж обрадует это его желание, однако и в нем есть свои привлекательные моменты, которые вы непременно найдете, если очень этого захотите.",280,17 ноября,love,24,True
74,"далеко не все можно восстановить. вспомните об этом, прежде чем бить в сердцах об пол старинную вазу, желая доказать свою правоту домашним. потеряете и вазу, и их уважение.",172,17 ноября,simple,24,True
75,"даже если вам неприятно общение с коллегой или деловым партнером, не вздуэтот месяцте демонстрировать это. будьте дипломатичны, ведь не всегда возможно, чтобы вас окружали только ваши друзья: иногда нужно проявить все свои навыки делового общения и быть корректным по отношению к окружающим вас людям.",294,16 ноября,business,25,True
76,"ни вы, ни ваш любимый человек не будете сегодня отличаться особой разговорчивостью. за день вы не обменяетесь и десятком слов, даже если все время будете находиться рядом. что ж, это не так и плохо: близкий человек – не тот, с кем есть о чем поговорить, а тот, с кем есть о чем помолчать...",290,16 ноября,love,25,True
77,"сегодня у вас не должно возникнуть проблем с помощью, даже со стороны тех людей, от которых вам и в голову не пришло бы чего-либо ожидать. пользуйтесь, такое случается не каждый день.",183,16 ноября,simple,25,True
78,"сегодня вы рискуете слишком переутомиться на работе, поэтому, чтобы в конце дня вас не выносили на носилках из офиса, постарайтесь спланировать свой график так, чтобы можно было переключаться с одного вида деятельности на другой. также постарайтесь сегодня не входить ни с кем в конфликт.",288,15 ноября,business,26,True
79,"сегодня вам стоит решать все ваши проблемы по мере поступления. а значит, придется раз за разом принимать верные решения, зачастую даже без чьей бы то ни было поддержки. однако в итоге у вас должно все получиться, и ваш любимый человек будет более чем доволен результатом.",272,15 ноября,love,26,True
80,"не пытайтесь ничего делать в одиночку. зачем потеть одному, если сегодня вы безо всякого труда сможете привлечь к делу массу народу. причем никто даже и не заикнется о том, что у него, дескать, и свои дела есть.",211,15 ноября,simple,26,True
81,"сегодня может возникнуть очень неприятная ситуация на службе, потому как кто-то, кажется, решит выставить вас перед начальством в плохом свете и даже попытается вас оклеветать. только от вашего умения убеждать и сохранять хладнокровие будет зависеть итог, умейте защитить себя!",277,14 ноября,business,27,True
82,"протяните руку помощи тому, кто в ней нуждается! и ничего не просите в благодарность за оказанное содействие. ваше благородство окупится сторицей. во-первых, вы почувствуете себя очень важным и нужным человеком. а во-вторых, ваша половинка сможет вами гордиться и не скрывать своей гордости.",291,14 ноября,love,27,True
83,"если в вашей жизни случится неудачный день, это еще не будет означать конца света. может вы просто делаете что-то не так? оглядитесь.",133,14 ноября,simple,27,True
84,"сегодня вам будет нелегко побороть собственное нежелание работать и все-таки приступить к делам общественно полезным. однако чем скорее вы возьмете себя в кулак, тем скорее вы сможете позволить себе расслабиться. поэтому в ваших же интересах раньше начать, чтобы раньше закончить.",280,13 ноября,business,28,True
85,"если вы надумали твердо прожить с вашим любимым человеком долгую и счастливую жизнь и умереть через сто лет в один день, именно сегодня подходящий день для того, чтобы на это намекнуть. только тонко и аккуратно, дабы не испугать хорошего человека: ему такая мысль, возможно, в голову еще не приходила.",301,13 ноября,love,28,True
86,"постарайтесь не обижаться сегодня на своих друзей, даже если вдруг так и останетесь ими не понятым. в самом ближайшем будущем они оценят ваши мысли и действия по достоинству.",174,13 ноября,simple,28,True
87,"сегодня особенно успешный день ожидает тех вас, кто работает в сфере точных наук и компьютерный технологий. ваше финансовое благополучие напрямую будет связано с тем, как хорошо вы сумеете наладить нужные контакты, так что будьте приветливы и умейте понравиться.",266,12 ноября,business,29,True
88,"сегодня вашему любимому человеку будет непросто понять, какие именно цели вы преследуете в вашей повседневной жизни и как он в эти цели вписывается. постарайтесь объяснить ему, где в шкале ваших жизненных ценностей и приоритетов находятся чувства и как в эту концепцию вписывается он.",284,12 ноября,love,29,True
89,"сегодня для вас важно понимание целей вашего семейства. понимание сближает, а это как раз то, что вам сейчас нужно.",115,12 ноября,simple,29,True
90,все ваши мысли сегодня следует сконцентрировать на задаче повешения конкурентоспособности. если можете мыслить в масштабах компании — дуэтот месяцте об этом. если нет — размышляйте о себе самом. к вечеру должно осенить.,212,11 ноября,business,30,True
91,"в этот день разум, который всегда был «впереди планеты всей» и диктовал вам ваши дальнейшие действия, скромно забьется в уголок, поскольку править балом будет сердце. ощущения обещают быть приятными, впечатления – яркими, а последствия – самыми непредсказуемыми.",262,11 ноября,love,30,True
92,"вы слишком любите балансировать на лезвии бритвы. сегодня в этом не будет ни малейшей необходимости, так что слезайте. день вообще обещает быть мирным и на события небогатым.",174,11 ноября,simple,30,True
93,"удачный день для решения многих задач. особенно финансовых. пока ваши дела идут успешно, а денежные вопросы решаются практически без вашего участия, может быть, стоит оглядеться вокруг – рядом, несомненно, есть кто-то, ждущий вашего внимания? а может, и финансовой поддержки...",277,10 ноября,business,31,True
94,"«вроде я не глухой и она не неэтого месяца… почему же друг друга мы не понимаем? почему наши правды расходятся вспять? не хотим – потому и не можем понять». все ваши беды от того, что вы зациклились на своей точке зрения и не хотите посмотреть на ситуацию глазами вашей половинки. для разрешения конфликта нужно совсем не много: просто захотеть его разрешить.",350,10 ноября,love,31,True
