,text,length,date,type,index in posts,is_unique
10,"в этот день вы неожиданно для себя обнаружите, что мир тесен. а значит, вы наверняка знакомы с кем-то из друзей, знакомых или родственников вашего любимого человека. что ж, возможно, судьба таким образом хочет вам что-то сказать. не затыкайте уши, прислушайтесь!",262,8 декабря,love,3,True
11,"время - самая большая драгоценность, а сегодня - особенно. поэтому постарайтесь расходовать его максимально бережно и расчетливо, особенно с утра.",146,8 декабря,simple,3,True
12,"сегодня вам целый день будет казаться, что вы под прицелом. за вами тщательно присматривает большой брат и с нетерпением ждет, когда же вы наконец совершите ошибку. постарайтесь не доставить ему такого удовольствия: вашего профессионализма для этого вполне достаточно.",268,7 декабря,business,4,True
13,"сегодня ваш любимый человек будет понимать совсем не то, что вы будете стараться ему сказать. кажется, он поставит перед собой цель: трактовать ваши слова наоборот, противоположным и совершенно не логичным образом. что ж, зная об этом, вы сможете подобрать к нему нужный подход.",278,7 декабря,love,4,True
14,"если вы большой любитель независимости, то этот день вряд ли будет вашим. если же вы готовы связать свою жизнь с другим - ожидайте чего-либо фантастического.",157,7 декабря,simple,4,True
15,"сегодня вам не придется долго настаивать на том, что именно ваш вариант дальнейшего развития вашей трудовой деятельности является единственно правильным и приемлемым в данный момент. либо с вами сразу согласятся, либо раскритикуют. третьего не дано.",249,6 декабря,business,5,True
16,"у вашей половинки сейчас непростой период в жизни. поддержите ее. будьте сильным плечом, на которое можно опереться. надежным фронтом. спасительной жилеткой. потерпите ее плохое настроение, слезы и тяжелые вздохи. любовь, к сожалению, - это не только романтические вечера на скамейке под луной.",294,6 декабря,love,5,True
17,"сегодня, сколь бы ни блистательны были ваши действия, на каждое из них найдется особо вредная внешняя сила, которая аннулирует ваши усилия. этот день вообще будет не слишком удачен.",181,6 декабря,simple,5,True
18,"сегодня вам будет непросто уговорить ваших коллег помочь вам в выполнении тех или иных ваших трудовых обязанностей. однако даже если уговорить вам все же их удастся, помощь может оказаться медвежьей услугой, и вы не раз пожалеете о том, что это сделали.",253,5 декабря,business,6,True
19,"даже если в ваших отношениях давно не было видно просвета, они казались вам безрадостными и бесперспективными, именно сегодня этот просвет настанет. а уж если у вас проблем с вашей половинкой и не было никогда толком, ждите в этот день самого настоящего праздника, потрясающей феерии любви!",290,5 декабря,love,6,True
20,если у вас есть подобное желание - принесите пользу обществу. как раз этот вид деятельности нынче подходит вам более всего.,123,5 декабря,simple,6,True
21,"сегодняшний день поможет вам наладить вам отношения с теми, кто от вас далеко. о ком конкретно идет речь — о дальних ли родственниках, уехавших на другой конец света друзьях или зарубежных партнерах — светила не уточняют. можете попробовать восстановить все связи сразу.",270,4 декабря,business,7,True
22,"сегодня для вас будет очень важно поддержать дружеские отношения с людьми, близкими вашему любимому человеку: его родственниками, друзьями, сослуживцами и всеми теми, кого он считает нужными ему персонами. постарайтесь сделать это максимально искренне, ненавязчиво и тактично.",276,4 декабря,love,7,True
23,"сегодня вы как и обычно будете доминирующей в обществе личностью. для тех, кто занимается продажами, этот день должен принести немалую прибыль, обратных же действий нынче лучше не совершать.",190,4 декабря,simple,7,True
24,"неужели вы искренне верите в то, что одного вашего желания достаточно для того, чтобы решить возникшую на работе проблему? скорее всего, вы излишне самоуверенны и придется приложить куда больше усилий, чем вам бы того хотелось. впрочем, вам всех ресурсов хватить должно.",270,3 декабря,business,8,True
25,"благоприятный день для совместных поездок за город. настолько благоприятный, что ради такой поездки просто необходимо отложить в сторонку все остальные дела. просто именно сегодня и именно за городом, на природе, произойдет между вами то, что вы так давно ждали. и чего прождали бы еще очень долго, если бы не послушались совета звезд.",335,3 декабря,love,8,True
26,"вы, возможно, хотите добиться успеха и насладиться им быстрее. но не позволяйте нетерпению становиться вашей проблемой, оно может сильно помешать.",146,3 декабря,simple,8,True
27,"вам не стоит гнаться за крупной добычей — она обычно сопряжена с крупными же расходами, а это день совершенно не подходит для авантюр. к тому же нынче велика вероятность стать жертвой аферы.",190,2 декабря,business,9,True
28,"сегодня вашему любимому человеку будет непросто понять ваши истинные желания и намерения. он будет стараться вывести их логическим путем, но верного результата никто гарантировать ему не сможет. разве что вы сами смилостивитесь и подскажете.",241,2 декабря,love,9,True
29,"нет ничего хуже, чем неотвратно надвигающийся срок окончания работы. не дайте спешке испортить тот шедевр, который рискует получиться в результате ваших усилий.",160,2 декабря,simple,9,True
30,"сегодня вам предстоит сыграть роль главного организатора ваших встреч с вашими коллегами и партнерами. этот аспект окажется особенно важным, поскольку несмотря на выходной день, бизнес на месте стоять не будет, и его придется всячески продвигать, пусть даже неформальными методами.",281,1 декабря,business,10,True
31,"будьте открыты не только вашему любимому человеку, но и всему миру! его наверняка порадует ваша откровенность, светлая улыбка по отношению ко всем и каждому и общая солнечность. да и окружающим будет благодаря вам хоть чуть-чуть радостнее жить на этом не всегда радостном свете...",280,1 декабря,love,10,True
32,"сегодняшний день чреват крупной ссорой с домашними. постарайтесь уклониться от взаимных обвинений, и, главное, не начинайте первым.",131,1 декабря,simple,10,True
33,"сегодня вы окажетесь вполне способны на исполнение роли серого кардинала. вы сумеете провернуть все дела так, что вы окажитесь в большем выигрыше, чем другие, причем никто так и не сумеет понять, как же это могло произойти.",223,30 ноября,business,11,True
34,"сегодня вам стоит помнить о том, что никакие обязательства не могут удержать вас рядом с человеком, рядом с которым вы по тем или иным причинам не хотите или не можете находиться. в этот день для вас важно почувствовать себя действительно свободным человеком.",259,30 ноября,love,11,True
35,"сегодня никто ни в малейшей степени не усомнится, что вы самый-самый, во всех областях человеческой деятельности. возможно, так оно и есть. по крайней мере получаться у вас сегодня все будет прекрасно.",201,30 ноября,simple,11,True
36,"если у вас вдруг возникли какие-то сомнения, что у вас в расчеты вкралась ошибка, не поленитесь проверить все ещё раз, иначе и дальше руководствуясь ложными данными, вы рискуете так запутаться, что потом возникнет масса проблем, а вам это совсем не нужно, ведь так?",265,29 ноября,business,12,True
37,"сегодня вашему любимому человеку будет непросто доказать вам важность того или иного действия, которое он вознамерится предпринять. однако он с завидным упорством будет делать это снова и снова, дабы вы всё же прониклись важностью и патетичностью момента. проникнитесь, пожалуйста.",281,29 ноября,love,12,True
38,"сегодня вы можете оказаться в той самой ситуации, которой так хотели избежать. широкие жесты в этом случае - довольно плохой способ прикрыть отсутствие идеи. если у вас нет своей, почему бы не воспользоваться чужой, коли она хороша?",232,29 ноября,simple,12,True
39,"нынче вы будете склонны нервничать без видимой причины. не отравляйте себе день, решайте проблемы по мере их поступления. зачем вам лишняя головная боль?",153,28 ноября,business,13,True
40,"сегодня вашему любимому человеку очень захочется доставить вам маленькое удовольствие. например, накормить вас чем-то вкусным с ложечки, сводить в кино или спеть вам колыбельную на ночь. не отказывайте ему — пусть развлечется. возможно, вы таким образом сумеете заработать шанс получить нечто взамен.",300,28 ноября,love,13,True
41,"сегодня вам придется отстаивать свое мнение, хорошо еще если без применения физической силы. позаботьтесь о наличии веских аргументов.",134,28 ноября,simple,13,True
42,"активные шаги принесут хорошую и стабильную прибыль. главное, ничего не бойтесь и твёрдо продолжайте вести ту линию, которую вы для себя наметили. не отступайте от задуманного, предпринимайте любые попытки, даже самые безумные, и только тогда вы сумеете всего достичь!",268,27 ноября,business,14,True
43,"сегодня вашему любимому человеку захочется во что бы то ни стало вытащить вас на прогулку. даже если за окном будет ураганный ветер, ливень и извержение вулкана, это его не остановит. готовьтесь к опасному приключению на улицах родного города в компании вашей половинки.",270,27 ноября,love,14,True
44,"ситуация, в которой вы находитесь, чревата внезапным изменением обстоятельств, со всеми вытекающими отсюда неприятными последствиями. будьте готовы к переменам.",160,27 ноября,simple,14,True
45,"сегодня для вас очень важно соблюдать дресс-код. кто-то из тех, с кем вам придется общаться, придает этому вопросу большое значение — вряд ли стоит напрягать отношения с этим человеком из-за таких пустяков.",206,26 ноября,business,15,True
46,"подходящий день для совместных больших покупок. смело отправляйтесь, взявшись за руки, на поиски дивана, телевизора, дачи или квартиры – обязательно найдёте именно то, что нужно. не забудьте только взять с собой оптимизм и хорошее настроение.",242,26 ноября,love,15,True
47,"сегодня вам предстоит немало поработать языком и ушами. к вечеру вы не сможете вспомнить ничего из услышанного, если не будете делать заметок, слишком уж о многом придется беседовать.",183,26 ноября,simple,15,True
48,"есть опасность интерпретировать чьи-то слова так, как вы считаете нужным и правильным, а отнюдь не в соответствии со смыслом, который вложил в них говорящий. лучше переспросите, иначе у вас могут возникнуть проблемы в дальнейшем сотрудничестве.",244,25 ноября,business,16,True
49,"ваша половинка сегодня станет вашим солнцем. она будет целый день освещать вам путь, согревать вас, успокаивать и поддерживать. а значит, море вам будет по колено. потому что вы будете точно знать: в вас верят и вас любят. в независимости от того, получилось задуманное или нет.",278,25 ноября,love,16,True
50,"сегодня вы будете на редкость нетерпеливы. это может вызвать массу никому не нужных вопросов о причинах оного состояния, так что имеет смысл постараться нетерпение скрыть.",171,25 ноября,simple,16,True
51,"кажется, нынче все придется делать бегом — вы, похоже, опаздываете. если это ваше постоянное состояние, все же ускорьтесь — сегодня поспеть к сроку важнее, чем обычно.",167,24 ноября,business,17,True
52,"сегодня вашему любимому человеку будет очень важно знать, что он может положиться на вас в самый ответственный момент. если же такового знания у него не будет, он вряд ли сможет быть рядом с вами долго, потому что ему будет неуютно и даже неприятно ваше общество.",263,24 ноября,love,17,True
53,сегодня к вам и вашим действиям будет проявлен повышенный интерес со стороны. скорректируйте их соответствующим образом.,120,24 ноября,simple,17,True
54,"сегодня звезды не рекомендуют вам выделяться из общей массы — выскочка нынче неизбежно получит по носу. правда, и не заметить вас в этом случае будет невозможно, так что думайте, готовы ли вы пойти на такой риск и ради чего именно.",231,23 ноября,business,18,True
55,"если сегодня в руках у вас появится что-нибудь тяжелее буханки хлеба, вы не задумываясь запустите этим в голову обидчику. поэтому с вами сегодня лучше быть поосторожнее и резких движений не делать, иначе семейного пёрл харбора не избежать. настрой у вас сегодня решительный и крайне непримиримый!",296,23 ноября,love,18,True
56,"не принимайте сегодня окончательных решений, для них еще слишком рано. вы пока не знаете всех деталей, а среди упущенных могут быть значимые.",141,23 ноября,simple,18,True
57,"если начальник вам благоволит, не стоит отказываться от его внимания к вам и противопоставлять себя ему, придерживаясь точки зрения вашего коллектива. он может расценить это как неблагодарность уже с вашей стороны. старайтесь вести себя так, чтобы никого не обидеть: ни шефа, ни сослуживцев.",291,22 ноября,business,19,True
58,"колесо фортуны повернётся сегодня на правильный угол - вам наконец-то удастся выиграть в лотерею или снять джек-пот в казино. на выигрыш звёзды рекомендуют приобрести миллион алых роз для супруги, а если вы - женщина, то купите себе что-нибудь гламурненькое, и пусть он вечером выпадет в осадок!",295,22 ноября,love,19,True
59,"ленность ваша сегодня возрастет беспредельно. поскольку расстаться с диваном вас все равно ничто заставить не сможет, почитайте книжку.",135,22 ноября,simple,19,True
60,"не изобретайте велосипед, когда будете искать необычный выход из запутанной деловой ситуации: все возможные пути решения уже были открыты до вас, а если сейчас время не терпит, воспользуйтесь советом более опытного коллеги, а о своём варианте урегулирования проблем подумаете потом, на досуге.",293,21 ноября,business,20,True
61,"сегодня ваше мнение о вашем любимом человеке будет формироваться в основном под воздействием близких вам людей. они будут говорить вам о том, что думают о вашей половинке, а вам останется лишь соглашаться или нет. в любом случае, встречаться с ним вам, а не им.",261,21 ноября,love,20,True
62,сегодня вы будете непревзойденным специалистом по достижению невозможного. только не перегрузите себя заказами.,111,21 ноября,simple,20,True
63,"сегодня вы можете получить предложение оттуда, откуда вы ждали его меньше всего. не спешите с ответом - тут есть, что обдумать. зря ваши умственные усилия точно не пропадут.",173,20 ноября,business,21,True
64,"сегодня не самый подходящий день для того, чтобы злоупотреблять словами вроде «всегда» и «никогда», давать громкие обещания и говорить о перспективах на долгую совместную жизнь. постарайтесь быть скромнее и не дразните судьбу вашими планами на будущее. она этого ой как не любит.",279,20 ноября,love,21,True
65,"если вы чувствуете себя жертвой обстоятельств, поищите кого-нибудь с кислым выражением лица, и подумайте, хотите ли вы выглядеть так же. не следует жалеть себя слишком сильно.",175,20 ноября,simple,21,True
66,"сегодня вам предстоит долго и упорно сражаться с предрассудками, которые поселятся в вашей среде. это война не на один день, но нынче вы можете серьезно продвинуться вперед, если, конечно, вы готовы ломать заскорузлые стереотипы.",229,18 ноября,business,22,True
67,"сегодня вам пригодится знание языка цветов, ибо именно благодаря букету, который подарит вам ваш любимый человек или который подарите ему вы, будет понятно, как вы друг к другу относитесь, что вас ждет впереди и чего вы хотите от ваших отношений. поэтому будьте внимательны и осторожны!",286,18 ноября,love,22,True
68,"сегодня над вами посмеются, и, чем более болезненно вы это воспримете, тем больше удовольствия доставите смеющемуся. зачем же его так радовать?",143,18 ноября,simple,22,True
69,"для того, чтобы обойти сейчас своих конкурентов, вам необходимо рискнуть, поставив на карту очень и очень многое. решитесь ли вы на такой шаг? это решение никто за вас не примет, поэтому можете поразмыслить над этим, но помните: долго тянуть с этим вопросом нельзя.",265,17 ноября,business,23,True
70,"не стоит бояться слова «эгоизм». каждый человек таковым и является, в большей или меньшей степени, делая то, что принесет пользу в конечном счете именно ему. но если вашего любимого человека делает счастливым только ваше счастье и ваша искренняя улыбка, что плохого в том, что он всего этого добивается для собственного благополучия?",333,17 ноября,love,23,True
71,"день этот будет очень неплох. вы будете чувствовать себя как дома всюду, где бы вы ни находились.",97,17 ноября,simple,23,True
72,"нынче лучше бы передохнуть, но вы все равно умудритесь найти для себя работёнку, пусть даже небольшую и не очень серьезную, но тем не менее, отнимающую какую-то долю времени и сил. сделайте все возможное для того, чтобы справиться с ней с наименьшими затратами.",261,16 ноября,business,24,True
73,"сегодня вам покажется, что ваш любимый человек тратит чересчур много денег. пусть даже все они уходят на вас, ваше благо и ваше удовольствие, однако это не оправдание для такого расточительства. воздержитесь однако от длинной лекции о пользе экономии. лучше выясните для начала его мотивы.",289,16 ноября,love,24,True
74,"забудьте на сегодняшний день о радостях жизни. вы можете очень продуктивно поработать, причем плоды вашего самоотверженного труда не заставят себя долго ждать. не может быть, чтобы вы упустили подобный шанс.",207,16 ноября,simple,24,True
75,"сегодня очень подходящий день для того, чтобы решиться наконец на отчаянный шаг: попробовать сменить работу или поговорить с начальством начистоту. наверняка время для подобных действий уже пришло, и вам осталось только закалить дух в соответствии с поставленными целями.",271,15 ноября,business,25,True
76,"нынче звезды будут безжалостны к стеснительным, склонным по всякому поводу заливаться краской людям. если вы по собственной молодости или недосмотру родителей попали в эту категорию, лучше с людьми не общайтесь. ваши самые лучшие порывы будут жестоко осмеяны.",259,15 ноября,love,25,True
77,"сегодня вы будете как-то особенно подозрительны. возможно, это оправданно, но ваши страхи наверняка преувеличены.",113,15 ноября,simple,25,True
78,"сегодня старайтесь контролировать свои эмоции, чтобы в один прекрасный момент они не возобладали над здравым смыслом. кроме этого, авантюры сейчас ни к чему хорошему не приведут, а могут, напротив, в последующем сильно усложнить вам жизнь.",239,14 ноября,business,26,True
79,"вам за что-то очень стыдно перед вашей половинкой. за что – вы не знаете и сами. однако целый день вас не будет покидать желание попросить у нее прощения. так попросите! вдруг ей действительно будет что вам простить? в любом случае, ей будет приятно осознавать, что она вам дорога.",281,14 ноября,love,26,True
80,"то, что происходит непосредственно с вами и вокруг вас находится пока в начальной стадии. вы еще можете внести некоторые коррективы по собственному вкусу.",154,14 ноября,simple,26,True
81,"наконец черная туча перестала висеть над вашей головой, но это, увы, не значит, что всё закончится благополучно. вы рискуете не приобрести, а потерять то, к чему стремились. наверно, это даже будет к лучшему для вас, только вот оценить и понять то, что произошло, вы сумеете спустя какое-то время.",297,13 ноября,business,27,True
82,"вы можете оказаться объектом интереса со стороны человека, занимающегося сводничеством. может, оно и неплохо — вам ведь явно добра желают. толку, правда, наверняка не будет, но хоть какое-то развлечение.",203,13 ноября,love,27,True
83,"не ограничивайте поле зрения лишь тем, что лежит перед вами. иногда надобно и оглядываться. что-то подобное тому, что вы переживаете сейчас уже происходило, не важно, с вами или нет. извлеките из прошлого соответствующий урок.",226,13 ноября,simple,27,True
84,"сегодня вы будете склонны к демонстрации творческих граней своей натуры. что ж, если вам так хочется, можете расписать стену своего кабинета под хохлому или сочинить гимн родной компании. хоть коллег повеселите. только не заставляйте людей стенгазету делать.",258,12 ноября,business,28,True
85,"сегодня техника будет против ваших отношений с вашим любимым человеком. мобильные телефоны, интернет, автобусы, машины и даже метро будут активно препятствовать вашей встрече. однако если вы всё же встретитесь несмотря на обстоятельства, свидание получится незабываемым!",270,12 ноября,love,28,True
86,"сегодня вам стоит быть аккуратнее с деньгами. велика вероятность совершения большой, но бестолковой траты.",106,12 ноября,simple,28,True
87,"сегодня особенно полезно будет уделить внимание вопросам, касающимся связей с общественностью, а также развитию социальных контактов. проще говоря, спросите людей, что они о вас думают. скорее всего, они смутятся и наговорят вас комплиментов.",242,11 ноября,business,29,True
88,"сегодня для вас велика вероятность встречи с прошлым, то есть с людьми, которые играли некогда большую роль в вашей личной жизни. они и в этот день могут внести свою немалую лепту в ваши отношения с вашим любимым человеком, если вы этому не воспротивитесь.",256,11 ноября,love,29,True
89,"пусть люди примут вас сегодня таким, как вы есть, и пусть им будет хуже, если они этого делать не желают. не пытайтесь изменить в себе что-то лишь потому, что эта черта у кого-то вызвала неудовольствие.",202,11 ноября,simple,29,True
90,"создавайте иллюзию бурной деятельности, пока это будет возможно. стоит вам показать, что вы не шибко-то заняты, как тут же найдутся желающие загрузить вас по самую макушку. еще и приговаривать будут что-нибудь обидное — про лентяев.",232,10 ноября,business,30,True
91,"сегодня ваша половинка может обнаружить скелет в вашем шкафу. то, что вы столь тщательно скрывали, именно сегодня примет решение выплыть наружу. так что будьте готовы к длительным объяснениям, а, в случае надобности, даже и к мольбам о пощаде. впрочем, не стоит сдаваться без боя.",280,10 ноября,love,30,True
92,"вам кажется, что вы смогли отодвинуть рамки дозволенного, но это не так. они могут лишь сомкнуться вокруг вас еще более плотным кольцом. сегодня вам не стоит идти на риск, даже самый минимальный.",195,10 ноября,simple,30,True
93,"сегодня любые даже самые незначительные манипуляции с материальными ценностями потребуют от вас максимума внимания. совершая денежные операции, не забудьте ещё раз проверить, соотносятся ли ваши действия с соответствующей буквой закона. опасайтесь быть втянутым в подозрительные сделки.",286,9 ноября,business,31,True
94,"сегодня вам будет грустно несколько разочароваться в вашем любимом человеке. правда, разочарование будет недолгим и неглубоким, но при этом все же неприятным. как укус комара: вроде и не больно, а раздражает. лучше не чесать, пройдет быстрее.",242,9 ноября,love,31,True
95,"сегодня вы слишком легко можете забыть, что общаетесь с живыми людьми. постарайтесь не довести до истерики всякого, кому придется с вами разговаривать, пусть это будет хотя бы каждый второй, лучше - каждый третий.",213,9 ноября,simple,31,True
96,"сегодня у вас может возникнуть некий конфликт с вашим начальником или коллегой. не торопитесь срочно все улаживать: наверняка обида пройдет сама собой или у вас появятся более убедительные контраргументы, которые с честью защитят вас от нападок вашего оппонента.",262,8 ноября,business,32,True
97,"вы, главное для вас сегодня - не переусердствовать. вам, очевидно, предстоит кое-какая работа в собственном доме, требующая немалых усилий и смекалки. может быть, вы давно уже не переклеивали обои в гостиной, или не переставляли мебель в спальне по фен-шуй? звёзды советуют в качестве помощников родителей – им будет приятно, что о них не забывают.",350,8 ноября,love,32,True
