,text,length,date,type,index in posts,is_unique
10,"сегодня вы будете настолько оптимистичны, радостны и уверенны в себе, что останется только завидовать вашему любимому человеку, который весь этот день будет греться в лучах вашего счастья. может быть, он от вас им и заразится и в свою очередь будет греть близких ему людей – и вас в том числе.",293,8 декабря,love,3,True
11,"сегодня вам предстоит день, полный борьбы с непониманием в как рядах близких вам людей так и среди прочих. возможно, вы его так и не победите.",142,8 декабря,simple,3,True
12,"не самый подходящий день для того, чтобы напрягать мозги. если у вас есть возможность заняться физическим трудом — лучше ею воспользоваться. если таковой нет — просто откажитесь от работы сегодня.",196,7 декабря,business,4,True
13,"в этот день у вас с вашей половинкой могут возникнуть разногласия по финансовым вопросам. либо вы не сможете решить, на что потратить скопившуюся у вас огромную сумму, либо будете думать, где бы её достать, либо... впрочем, вариантов множество, равно как и решений, которые вам так или иначе придётся найти.",307,7 декабря,love,4,True
14,"не стоит затевать пустые споры. они и делу повредить могут, и драгоценного времени много отнимут. лучше займитесь отсеиванием лишних мелочей, пока они окончательно не погребли под собой истину.",193,7 декабря,simple,4,True
15,"пока обстановка вокруг не станет стабильной, вам лучше не демонстрировать свои амбиции. начальство знает, что вы справитесь с новой возможной должностью, но кроме вас существуют и другие кандидаты. как бы ни начали развиваться события, вы в любом случае останетесь в выигрыше.",276,6 декабря,business,5,True
16,"сегодня велика вероятность влюбиться в человека гораздо старше вас. возможно, эта влюбленность быстро пройдет, оставив за собой лишь след восхищения и желания быть лучше, а может, все окажется не так просто и даже взаимно. в любом случае, попробовать стоит.",257,6 декабря,love,5,True
17,"вы, возможно, начнете день с рассмотрения выгодных предложений, связанных с карьерой. если попадется что-то, заслуживающее серьезного рассмотрения - решайтесь смело, ваш выбор обещает быть удачным.",197,6 декабря,simple,5,True
18,"сегодня удача повернётся к вам лицом, поэтому не упускайте свой шанс! попробуйте поучаствовать в каком-нибудь конкурсе или лотерее. а если вы всё-таки не до конца доверяете фортуне, оставьте область игр и обратитесь к заброшенному делу, над решением которого вы бьётесь уже долгое время. будьте уверены, сейчас всё получится.",325,5 декабря,business,6,True
19,"в этот день вам будет казаться, что все, что происходит вокруг вас – неправильно, и вы заслуживаете куда лучшего обращения с вами, равно как и лучших условий жизни. ваш любимый человек обеспечить вам их будет не в состоянии, поэтому ваш гнев распространится еще и на него.",272,5 декабря,love,6,True
20,"чем шире вы распахнете двери, тем больше света, свежего воздуха и гостей в них войдет. впрочем, последних можно и отфильтровать. собаку, например, не кормить.",158,5 декабря,simple,6,True
21,"сегодняшний день прекрасно подходит для начала разработки новой рекламной кампании для вашей организации. идеи, которые вы воплотите в жизнь, найдут отклик у ваших потенциальных покупателей, и принесут очень хорошие результаты. вы сможете существенно поправить свои дела.",271,4 декабря,business,7,True
22,постарайтесь сегодня быть максимально уверенным в ваших силах. только в этом случае вы добьётесь благосклонности интересного вам представителя противоположного пола или же нужной реакции вашего ныне существующего любимого человека. терпение и труд все перетрут.,261,4 декабря,love,7,True
23,"все то, от чего вы так стремитесь избавиться, настойчиво продолжает следовать за вами. возможно, стоит сделать вид, что это вас устраивает, тогда отстанут.",155,4 декабря,simple,7,True
24,"у вас появится прекрасный шанс снять с себя какую-то часть своей работы и освободить вечер для более приятных дел. высока вероятность того, что вам поступят предложения сотрудничества с теми фирмами, которых бы вы хотели видеть своим компаньонами.",247,3 декабря,business,8,True
25,"сегодня вы будете склонны к философствованию, темы ваши рассуждений будут преимущественно абстрактными. причем вам будет необходимо, чтобы ваш любимый человек обязательно рассуждал о вечном вместе с вами. его же такая перспектива будет привлекать довольно мало — возможны конфликты.",282,3 декабря,love,8,True
26,"не стоит винить других в том, что лужа, в которой вы сидите, слишком глубока или чересчур холодна, даже если они действительно в этом виноваты. лучше вылезайте из нее, сколько же можно головастиков пугать.",205,3 декабря,simple,8,True
27,"сегодня не торопитесь клеймить кого-то позором за недальновидность. вполне вероятно, что это такой стратегический ход, слишком хитрый, чтобы его можно было осознать стороннему наблюдателю. в любом случае, иной роли вам нынче не добиться, ток что остается лишь следить за развитием событий.",289,2 декабря,business,9,True
28,"в ваши окна стучится ветер перемен! впустить его или оставить снаружи - ваше дело. и вашего любимого человека, разумеется, тоже. перемены обещают быть непредсказуемыми, и неизвестно, обрадуетесь вы им или нет. так что действуйте на свой страх и риск. доверьтесь интуиции, больше вам в этой ситуации ничего не поможет!",317,2 декабря,love,9,True
29,"сегодня вы получите огромное удовлетворение, ибо вам представится возможность с апломбом произнести я же говорил!. но лучше пережить этот радостный момент молча, во избежание нелицеприятных высказываний в свой адрес.",216,2 декабря,simple,9,True
30,"возможно, вы получите приятное известие, которое в этот хмурый день очень сильно поднимет вам настроение. тогда и тонуса для работы прибавится, и желания покорять новые вершины. и старайтесь сегодня не опаздывать на важную встречу.",231,1 декабря,business,10,True
31,"сегодня вы будете склонны к тому, чтобы пытаться предсказать свое далёкое будущее, а также будущее ваших отношений с вашим любимым человеком. он не будет столь долгосрочно ориентирован, поэтому ваши попытки прогноза будут приняты без восторга и энтузиазма.",256,1 декабря,love,10,True
32,"вы, подобно летучему голландцу, все время в пути, и почти всегда без определенной цели. быть легким на подъем, конечно, неплохо, однако не настолько же легким, чтобы вас сносило малейшим дуновением ветерка.",206,1 декабря,simple,10,True
33,"не позволяйте всем пользоваться вашими услугами: делайте сначала то, что нужно исключительно вам, и не переживайте, что вам тоже могут отказать в помощи, если сейчас вы кому-то слишком требовательному скажете «нет». в этот день умение отказывать вам более чем пригодится.",271,30 ноября,business,11,True
34,"не пытайтесь нынче поместить мух и котлеты в одну посуду — то бишь любимого человека и своих друзей в одно помещение. недовольны будут все, вы в первую очередь.",160,30 ноября,love,11,True
35,"не нагружайте себя чужими проблемами, сегодня вам хватит и своих. альтруизм можно проявить и попозже.",101,30 ноября,simple,11,True
36,"сегодня ваша трудовая деятельность вполне может стать объектом многочисленных шуток и даже насмешек со стороны близких вам по крови и по духу людей. постарайтесь им доказать, что любая профессия нужна и важна, а ваша – в особенности. главное, быть самому в этом уверенным абсолютно.",282,29 ноября,business,12,True
37,"сегодня вашему любимому человеку не придется долго упрашивать вас что-то сделать: вы будете сговорчивы и покладисты. главное, чтобы не чересчур, чтобы ни у кого не было возможности сесть вам на шею и, свесив ножки, поехать в прекрасное далеко. и у вашей половинки в том числе.",276,29 ноября,love,12,True
38,"вы давно уже не бывали столь заняты, как будете заняты сегодня. причем дела ваши будут носить, по-видимому, в основном альтруистический характер. можно лишь позавидовать тому чувству удовлетворения собственной деятельностью, которое посетит вас нынче вечером.",259,29 ноября,simple,12,True
39,"сегодня некто, совершенно с вашей работой не связанный, сам того не зная, поможет вам в решении какой-то стратегически важной рабочей проблемы. не забудьте его потом за это поблагодарить.",187,28 ноября,business,13,True
40,"сегодня вас будут атаковать призраки прошлого. вам неожиданно захочется вернуться к своему некогда любимому человеку или хотя бы увидеть его, услышать его голос, почувствовать, что он рядом. главное, чтобы это не испортило вам ваши нынешние отношения с вашей новой половинкой.",276,28 ноября,love,13,True
41,"сегодня у вас резко замедлится реакция на внешние раздражители. бороться с этим явлением не только трудно, но и бесполезно, так что и не пытайтесь.",147,28 ноября,simple,13,True
42,сегодня какой-то важный и напрямую касающийся ваших интересов вопрос могут попытаться решить без вашего участия. вряд ли стоит позволять кому-либо поступать подобным образом — держите ситуацию под контролем.,207,27 ноября,business,14,True
43,"сегодняшний день стоит посвятить совместному наведению порядка. в комнате, в квартире, в доме – не важно. главное, что порядок вокруг вас обеспечит и порядок внутри. он будет способствовать упорядочению ваших мыслей и чувств и позволит избежать лишних ссор и недоразумений.",273,27 ноября,love,14,True
44,"сохраняйте спокойствие, и у вас все получится. даже если многое идет не по плану, вы найдете способ взять ситуацию под контроль. пригодится то, чему вы успели научиться за последнее время. полезно будет вспомнить о каких-то старых идеях и проектах. возможно, наступил подходящий момент для того, чтобы начать воплощать их в жизнь.",330,27 ноября,simple,14,True
45,"не стоит в этот день слишком уж свято следовать правилам, по которым живет ваш трудовой коллектив. легкое отклонение от нормы лишь придаст вам шарма, сделает вас неповторимым и особенно привлекательным. возможно начало служебного романа. но начальству на глаза лучше не попадайтесь.",282,26 ноября,business,15,True
46,"сегодня вы поймете, что от наличия рядом с вами вашего любимого человека зависит очень многое как в области ваших отношений с окружающими, так и вашего отношения к жизни в целом. попробуйте выяснить, что вам больше подходит и в зависимости от этого планировать ваши встречи.",274,26 ноября,love,15,True
47,"сегодня вам придется иметь дело с кем-то очень непонятливым. и что самое неприятное, при этом наверняка придется старательно улыбаться и всячески демонстрировать восхищение умственными способностями собеседника.",211,26 ноября,simple,15,True
48,"вы, как никогда, нуждаетесь в поддержке и понимании. а помочь вам сейчас смогут либо ваши близкие, либо вы сами! главное - найти ту золотую середину, которая не позволит вам ударяться из крайности в крайность, то,ссорясь с коллегами и родными, то усиленно пытаясь добиться их расположения.",289,25 ноября,business,16,True
49,"сегодня вам захочется рискнуть, и даже пойти ва-банк. только вот ваш любимый человек, скорее всего, будет против. поэтому о данной инициативе, если она его напрямую никак не касается, лучше ему не рассказывать. пусть узнает о ней, когда все получится!",251,25 ноября,love,16,True
50,"вы уже и так знаете достаточно много. чем больше мелких подробностей по интересующему вас вопросу вы накопаете, тем труднее вам будет его осмыслить. сегодня вы можете вполне доверять интуиции.",192,25 ноября,simple,16,True
51,"постарайтесь сегодня без особой необходимости к делам трудовым не приступать и даже о них не вспоминать. в конце концов, выходной на то и придуман, чтобы в него не работать, а очень даже наоборот – отдыхать и радоваться жизни. однако обстоятельства могут подкинуть вам неприятную необходимость.",294,24 ноября,business,17,True
52,"сегодня вы будете довольно вялы и безынициативны. вам останется надеяться лишь на то, что ваш любимый человек возьмется за все ваши общие дела с удвоенной энергией и согласится порешать некоторые ваши проблемы. в противном случае так они и останутся нерешенными еще долгое-долгое время…",286,24 ноября,love,17,True
53,"сегодня вы можете стать предметом насмешек, однако это вовсе не означает, что что-то делаете неверно. бог с ними, с убогими, пусть веселятся.",141,24 ноября,simple,17,True
54,"сегодня вам предстоит поупражняться в стоицизме. вряд ли вам когда-либо больше хотелось бросить все и уйти с работы подальше в лес, парк или уехать в деревню к тетке в глушь саратов. однако сейчас делать этого нельзя категорически, иначе ваша карьера может пойти прахом.",270,23 ноября,business,18,True
55,"сегодня ваш любимый человек захочет каким-то образом изменить некоторые традиции и устои вашего общения, внеси в них что-то новое, свежее, особенное. однако вы окажетесь несколько более консервативным человеком, и вам трудно будет перестроиться на новый лад.",258,23 ноября,love,18,True
56,"сегодня вам, скорее всего, придется делать вид, что вы понимаете все происходящее, и вполне со всем согласны. происходит что-то, что вы не можете до конца осмыслить, поэтому, наверное, лучше будет не вмешиваться.",212,23 ноября,simple,18,True
57,"вам придется немало потрудиться, чтобы достичь того уровня, на который вы ориентируетесь. возможно, следует прорабатывать сразу несколько вариантов, ибо так ваши шансы на успех увеличатся. так же сегодня улучшатся отношения с начальством, чему вы будете очень рады.",265,22 ноября,business,19,True
58,"ваш двойственный характер в этот день вас подведет - в вас будут кипеть страсти, они же и начнут диктовать свои условия. здравый же смысл как раз в этот момент выйдет покурить. постарайтесь побыстрее его вернуть - его участие в принятии решений, касающихся внутрисемейной жизни, просто необходимо. совет звёзд - постарайтесь не допустить нервозности в ваших семейных отношениях, и попытайтесь пораньше лечь отдыхать.",416,22 ноября,love,19,True
59,"вы готовы начать многообещающий новый проект, но не решаетесь, боясь провала. начинайте смело, вас ждет удача.",110,22 ноября,simple,19,True
60,"сегодня вы будете активно завидовать какому-то более удачливому вашему коллеге. однако не стоит забывать о том, что зависть - чувство бесполезное и весьма вредит личному продвижению по службе. может, куда полезнее было бы перенять положительный и интересный опыт?",263,21 ноября,business,20,True
61,"сегодня вашему любимому человеку будет очень трудно исправить вам настроение, даже если вам будет казаться, что ему для этого не придется прилагать почти никаких усилий. постарайтесь сделать все возможное для того, чтобы его попытка увенчалась успехом. от вас тоже много всего зависит.",285,21 ноября,love,20,True
62,"вы знаете, чего стоите - так потребуйте часть наличными. сегодня, как не странно, может быть удовлетворена даже столь дерзкая просьба.",134,21 ноября,simple,20,True
63,"благоприятный день для заключения сделок. даже у самых рискованных есть шанс оказаться успешными, хотя понапрасну рисковать все же не следует. просто максимум работы по делам подобного рода следует выполнить именно сегодня.",223,20 ноября,business,21,True
64,"от сегодняшнего свидания не стоит ждать сказки, чудес и исполнения всех самых заветных, даже невысказанных желаний. при таком настрое ничего кроме разочарования вы не испытаете. звёзды советуют настроиться на худшее – и вот тогда-то сказок и чудес вам не избежать.",264,20 ноября,love,21,True
65,"сегодня у вас не будет необходимости подстраиваться под чье-то о вас мнение. действуйте так, как считаете нужным, это будет лучшим из возможных вариантов поведения.",164,20 ноября,simple,21,True
66,"если вы работаете в сфере торговли, то сегодня ваш день! прибыль будет достаточно высокой, а от клиентов, соблазнившихся вашим товаром, не будет отбоя. стоит ли говорить, что нынче себе выходной устраивать не следует?",217,19 ноября,business,22,True
67,"в этот день не стоит все решать за вашего любимого человека. он в состоянии принять решение и самостоятельно, причем вполне может сделать это оригинальным и неожиданным для вас образом. используйте еще один шанс получше узнать вашу вторую половинку!",249,19 ноября,love,22,True
68,"сегодня, горя желанием все изменить, вы можете основательно наломать дров. вспомните правило бритвы оккама не стоит приумножать сущности сверх необходимости.",157,19 ноября,simple,22,True
69,"не замечая ничего вокруг и оценивая жизнь только через призму вашей работы, вы рискуете серьезно подорвать своё здоровье. так что научитесь смотреть на всё проще: так вы сможете открыть для себя и другие области, которые также могут и должны наполнять жизнь каждого.",266,18 ноября,business,23,True
70,"в этот день вас будет очень легко смутить. вполне возможно, вас будет обижать и задевать этот факт, поэтому вашей половинке придется нелегко: у нее как ни у кого другого будет получаться вгонять вас в краску. лучше если вы сразу объясните причину вашего недовольства: тогда она постарается держать себя в руках.",311,18 ноября,love,23,True
71,"процесс принятия большого и важного решения бывает приятен сам по себе. однако сколь бы сильно он вам ни нравился, его все-таки придется окончить, иначе решение так и останется непринятым.",188,18 ноября,simple,23,True
72,"очень возможно, что этого дня вы ждали вот уже почти месяц. похоже, вас ждет заслуженная награда. в крайнем случае обеспечьте себе ее сами — нельзя обманывать светила, раз сказали, что вам будет, что отпраздновать — празднуйте.",227,17 ноября,business,24,True
73,"сегодня вы будете очень требовательны к вашему любимому человеку. настолько, что ему будет очень неуютно под вашим пристальным взглядом. если именно этого вы и добиваетесь – вас можно заранее поздравить с победой, если же нет – постарайтесь что-то в своем отношении изменить.",275,17 ноября,love,24,True
74,"сегодня приоритетными для вас будут вопросы личного характера, все остальное же прекрасно может подождать. если кто-то что-то вам и скажет по этому поводу, то только слова одобрения и поддержки.",194,17 ноября,simple,24,True
75,"сегодняшний день может внести неразбериху в рабочий день, кто трудится в сфере недвижимости и здравоохранения. возникнет множество непредвиденных ситуаций, которые серьезно потреплют вам нервы. впрочем, ваши труды окупятся сторицей.",232,16 ноября,business,25,True
76,"сегодня ваш любимый человек будет талантливо подбирать самые нужны слова для того, чтобы просто объяснить вам сложные и непонятные вам вещи. и лишь спустя довольно долгий период времени вы сможете воистину оценить его гениальность и поблагодарить – искренне и от души.",268,16 ноября,love,25,True
77,"сегодня вы проснетесь с песнями, и в таком же состоянии ляжете спать. вам будет везти буквально во всем.",104,16 ноября,simple,25,True
78,"любите участвовать в светских мероприятиях? это отлично, потому что именно сегодня стоит отправиться на какую-нибудь вечеринку. а если будете на высоте, заведете новые полезные контакты и получите важную информацию. не забудьте как следует подготовиться!",254,15 ноября,business,26,True
79,"нынче вам, похоже, придется поговорить о деньгах. не факт, что разговор получится приятным, так что постарайтесь держать себя в руках. если вам есть, в чем упрекнуть любимого, это надо делать максимально корректно.",214,15 ноября,love,26,True
80,"никогда не следует пренебрегать хорошими советами. их следует бережно сохранять и пользоваться только в случае крайней необходимости, соответственно ситуации. впрочем, сегодня вы получите такой, которым не грех воспользоваться немедленно, он и правда будет хорош, а главное - к месту.",284,15 ноября,simple,26,True
81,"вам срочно понадобятся свежие идеи. не упрямьтесь, вам нужна помощь. но не забывайте, что истина рождается в споре, так что просто передать инициативу по работе над тем или иным вопросом кому-то другому будет мало — требуется коллегиальное решение.",248,14 ноября,business,27,True
82,"сегодня вашему любимому человеку захочется стать вам еще ближе, еще роднее, еще необходимее. он приложит для этого все возможные и невозможные усилия. а вы постарайтесь его подбодрить на нелегком пути к вам навстречу, чтобы этот путь не казался ему таким сложным и тернистым.",275,14 ноября,love,27,True
83,"кто сказал, что не надо выдумывать велосипед? вдруг вы его усовершенствуете? не стоит насильственным образом останавливать полет мысли, сегодня вы сможете выдумать что-то весьма любопытное.",189,14 ноября,simple,27,True
84,"если вы так и будет сидеть и ждать, пока дары жизни посыпятся на вас, как из рога изобилия, вы рискуете заработать массу проблем с осанкой и скверный характер, ибо так ничего и не дождетесь. начинайте шевелится — нынче неплохой день для старта.",244,13 ноября,business,28,True
85,"сегодня для вас очень важно расставить для себя все приоритеты и включить в построенную иерархию вашего любимого человека. на каком бы месте он ни находился, важно, чтобы эту его позицию не смогли изменить никакие обстоятельства. надежность и стабильность превыше всего.",270,13 ноября,love,28,True
86,"не стоит сегодня пытаться найти смысл жизни, не поможет даже давно назревавшая генеральная уборка. хотя она, конечно, не помешает.",130,13 ноября,simple,28,True
87,"вы не справитесь с напряжением этого дня, если будете невнимательны к потребностям собственного организма. экономить время на еде и коротких передышках в работе нельзя - это гораздо хуже скажется на результате трудов, чем потеря получаса рабочего времени.",255,12 ноября,business,29,True
88,"в этот день вашему любимому человеку очень захочется совершить для вас какое-то маленькое чудо. главное для вас – заметить это желание и всячески его морально поддержать, дабы он не успел передумать — мысль-то замечательная.",224,12 ноября,love,29,True
89,"сегодня вас ждет весьма мрачная перспектива. целый день вас будут атаковать довольно противные особи, к вечеру же вы рискуете оказаться в лапах персоны, вызывающей у вас крайнюю степень раздражения.",198,12 ноября,simple,29,True
90,"сегодня благоприятный день для переговоров с зарубежными коллегами и деловых визитов. возможно, что для налаживания новых связей вам придётся встретиться с потенциальными партнёрами за деловым ужином и обговорить всё в спокойной и непринуждённой обстановке.",257,11 ноября,business,30,True
91,"каждое произнесённое вами слово будет сегодня весомым и значимым, каждый намёк будет восприниматься как руководство к действию. поэтому не бросайте их на ветер, десять раз подумайте, прежде чем сказать. иначе ваша личная жизнь может принять весьма неожиданный оборот.",267,11 ноября,love,30,True
92,"сегодня не стоит слишком распускать язык. вы рискуете нечаянно выдать коммерческую тайну или просто сболтнуть нечто такое, что впоследствии могло бы быть использовано против вас.",178,11 ноября,simple,30,True
93,"если вы чувствуете себя некомфортно дома и неуверенно на работе, стоит задуматься о перепланировке своего жизненного пространства. учение фэн-шуй, к слову, было придумано отнюдь не на пустом месте. так что, попробуйте решиться на перестановку, сделать кое-какие покупки для дома и обновить хоть что-то вокруг себя.",314,10 ноября,business,31,True
94,"в этот день вашему любимому человеку захочется разрушить все ваши тщательно выстроенные планы и придумать что-то свое, особенное, неподражаемое, причем он искренне верит в то, что от его инициативы вы придете в восторг. если восторга не намечается, лучше сразу предупредите об этом вашу половинку.",297,10 ноября,love,31,True
