,text,length,date,type,index in posts,is_unique
10,"сегодня вашему любимому человеку будут очень мешать посторонние люди. они не позволят ему сосредоточиться на своих отношениях с вами, а значит, не будут способствовать его искренности и открытости по отношению к вам. может быть, их общества можно как-то избежать?..",265,8 декабря,love,3,True
11,"сегодня вы можете позволить себе пойти на некоторый риск. есть неплохой шанс, что прибыль покроет потери с лихвой. однако, следует, все же, быть осмотрительным и не заходить слишком далеко.",189,8 декабря,simple,3,True
12,"если вы сегодня и будете работать, то только под покровом ночи, чтобы никто не поймал вас за этим подозрительным и неблагонравным в выходной-то день делом. что ж, игра в разведчиков и шпионов способствует развитию воображения, реакции и повышению уровня адреналина в крови.",273,7 декабря,business,4,True
13,"сегодня вы поймете, что обратная сторона стабильности и надежности – это предсказуемость и скука. постарайтесь смириться с этим: у жизни, полной радости и сюрпризов, тоже есть обратная сторона, которая вам тоже вряд ли понравится. лучше во всем искать хорошее, чем плохое.",272,7 декабря,love,4,True
14,"сегодня вас здорово расстроит друг. вам придется потратить немало времени если не на решение его проблемы, то хотя бы на то, чтобы его утешить.",143,7 декабря,simple,4,True
15,"сегодня вам не следует долго рассказывать кому бы то ни было о делах ваших рабочих, ибо вряд ли кому-то эти самые дела будут интересны. постарайтесь забыть о работе хотя бы на один день и погрузиться в атмосферу легкости, беззаботности и бесшабашности. благо возможность будет.",277,6 декабря,business,5,True
16,"ваш любимый человек – не единственный представитель противоположного пола, и вы об этом не сможете забыть, даже если очень постараетесь. особенно в этот день. вы будете без устали строить глазки прохожим, мило улыбаться и сравнивать их внешность и внешностью вашей половинки. постарайтесь, однако, не увлекаться.",312,6 декабря,love,5,True
17,"постарайтесь выражаться аккуратно. вы легко можете нарушить то равновесие, которое вам удалось создать. уважайте иные мнения.",125,6 декабря,simple,5,True
18,"сегодня вам предстоит выяснить, что именно ваш начальник думает о вас как о ценном или не очень ценном работнике и о человеке. возможно, подобные сведения помогут вам разобраться в том, что происходит на вашем рабочем месте и несколько улучшить ситуацию.",254,5 декабря,business,6,True
19,"выи сегодня, вероятно, осознают сегодня на собственном опыте, что такое полный хаос и жуткая неразбериха. не исключено, что в доме обрушится книжная полка или прорвет водопровод. на всякий случай проверьте целостность кранов и соединительных муфт и как следует приглядывайте за детьми и домашними животными – как бы чего не натворили.",335,5 декабря,love,6,True
20,"если у вас начали сильно отставать часы, проверьте, нет ли внутри дохлого тавыана. постарайтесь не вступать в конфликты с домашними животными, иначе рискуете быть исцарапаны.",175,5 декабря,simple,6,True
21,"опасайтесь того, что ваши разработки могут воплотить в жизнь конкуренты, так что доверяйте только самым проверенным людям. старайтесь быть более сосредоточенным и проверять все каналы информации, чтобы избежать утечки, ведь вы так много работали над этим новым проектом!",270,4 декабря,business,7,True
22,"сегодня ваш любимый человек окажется мудрее, теплее и лучше, чем вам это казалось все время. один только этот факт способен будет поднять вам настроение с нуля до плюс бесконечности, а уж то, как он свои новые для вас качества будет реализовывать...",249,4 декабря,love,7,True
23,сегодня у вас есть шанс немного подпортить свою репутацию. постарайтесь им не воспользоваться.,94,4 декабря,simple,7,True
24,"если на сегодня вы наметили подписание важного договора или контвыта, то могут возникнуть непредвиденные ситуации, по причине которых вам снова придётся всё отложить. естественно, время - это деньги, но постарайтесь отнестись к этому спокойнее, нежели обычно.",260,3 декабря,business,8,True
25,"в этот день именно музыка поможет вам с вашим любимым человеком почувствовать особенное единение душ. главное, чтобы музыка была подобрана правильно, с учетом ваших настроений и желаний. к такому сильному оружию нужно относиться бережно и осторожно.",249,3 декабря,love,8,True
26,"сегодня вам будет нелегко сосредоточится на чем-то одном, но если все-таки удастся, то результат превзойдет все ожидания. попытайтесь.",134,3 декабря,simple,8,True
27,"для того, чтобы достичь чего-то большего, вам сейчас как никогда необходимо пожертвовать чем-то малым во имя глобальных перспектив будущем. поверьте, вы не будете жалеть о принятом решении. наберитесь смелости и действуйте решительно! храбрость, как известно, города берет.",273,2 декабря,business,9,True
28,"сегодня вашему любимому человеку будет очень трудно поверить в искренность ваших чувств и открытость ваших желаний. почему-то он во всем будет искать подвох и тайный смысл. постарайтесь убедить его в том, что таковых в ваших действиях и словах вовсе нет.",254,2 декабря,love,9,True
29,"нынешний день хорош скорее для отвлеченных размышлений, нежели для конкретных действий. если действовать все же придется - заручитесь помощью друзей.",149,2 декабря,simple,9,True
30,"сегодня для вас принципиально важно будет расслабиться и начать получать удовольствие ото всего, что вы делаете. даже если делать вы будете надоевшую вам работу – с улыбкой это получится куда быстрее, веселее и продуктивнее, вот увидите. попробуйте – не пожалеете.",264,1 декабря,business,10,True
31,"сегодня вы всерьёз задумаетесь о ценности семьи и о том, какую роль эта ценность играет в вашей жизни и в жизни вашего любимого человека. звёзды рекомендуют подумать над этими вопросами вместе – авось и планы на будущее какие-то выстроятся, более или менее определённые.",270,1 декабря,love,10,True
32,"вы, возможно, стоите на пороге какого-то весьма сложного и категоричного решения. оглянитесь еще раз, у вас пока еще есть время все изменить.",141,1 декабря,simple,10,True
33,"в высшей степени благоприятный для общения день - ссоры и разногласия забыты, и вас снова уважают за ваши ценные качества. но постарайтесь вынести урок из этой ситуации: возможно, второй раз не так всё просто забудется.",219,30 ноября,business,11,True
34,"сегодня главное для вас и вашего любимого человека – верить в то, что впереди вас ждет светлое, долгое и счастливое совместное будущее. любое сомнение, закравшееся вам в голову в этот день, довольно быстро разовьется в уверенность.",231,30 ноября,love,11,True
35,"сегодня для вас будет пвытически невыполнимо то, что потребует от вас дисциплинированности и послушания. не пытайтесь перебороть свою импульсивность - только утомитесь. ей тоже можно найти применение.",201,30 ноября,simple,11,True
36,"не откладывайте решение каких-либо вопросов на потом: все поступившие в сегодняшний день предложения должны быть сегодня же и рассмотрены. посоветуйтесь с начальником по поводу наилучшего урегулирования проблем, но полагайтесь больше на себя, и сами также вносите предложения.",276,29 ноября,business,12,True
37,"вспомните, как трудно было дождаться перемены и каким непостижимым счастьем она казалась в самом начале нудного урока. сегодня вам это воспоминание особенно пригодится: в вашей личной жизни все будет очень на это походить. и нужно просто вздохнуть и ждать, не сверяясь каждые полминуты с часами, потому что если постоянно с ними сверяться, время пвытически останавливается.",374,29 ноября,love,12,True
38,"сегодня у окружающих, да и у вас лично, может создаться впечатление, что вы - единственный человек, понимающий, что происходит. по-видимому, так оно и будет.",157,29 ноября,simple,12,True
39,"сегодня вас будет очень утомлять однообразие, монотонная работа заберет у вас последний заряд положительных эмоций. сохранить хотя бы долю позитивного взгляда на жизнь вам поможет какое-либо внерабочее занятие, помогающее вам отвлечься от рутины.",246,28 ноября,business,13,True
40,"удивительно, но сегодня вам вовсе не захочется думать о последствиях вашего поведения, о том, как оно скажется на развитии ваших дальнейших отношений с вашим любимым человеком, да и вообще о чем бы то ни было. будете поступать так, как поступается и делать то, считаете нужным и должным.",287,28 ноября,love,13,True
41,"вам кто-то звонил? не ленитесь ответить на звонок. во-первых это скорее всего окажется важным для вас, а во-вторых, не отвечать - просто невежливо.",147,28 ноября,simple,13,True
42,"сегодня любое дело в ваших руках будет доведено до конца, и вы проявите при этом немало упорства и трудолюбия. такое рвение ваше начальство не может не оценить, а значит, у вас в скором времени появится перспектива карьерного роста, что вас очень порадует!",256,27 ноября,business,14,True
43,"звездное небо в этот день безоблачно, и в отношении выов и их половинок - штиль и взаимопонимание. посвятите себя домашним хлопотам, выбирая те из них, которые привнесут в вашу жизнь хоть какой-нибудь элемент новизны. скажем, оставьте привычное мытье посуды и переключитесь на ремонт мебели. вам сегодня подобные занятия принесут неожиданное удовольствие и удовлетворенность.",376,27 ноября,love,14,True
44,"постарайтесь сегодня добиться того, чтобы вас не беспокоили в течение довольно продолжительно времени. результатом может стать произведение, которым вы будете гордиться вся оставшуюся жизнь.",190,27 ноября,simple,14,True
45,"не торопитесь сегодня делать выводы касательно завершенности и гениальности вашей работы. начальнику все равно виднее: «жираф большой...». поэтому пока шеф не даст добро, с работы не уходите и не расслабляйтесь: напрячься потом будет куда сложнее.",247,26 ноября,business,15,True
46,"в этот день вам придётся принять активное участие в личной жизни вашего лучшего друга. главное, чтобы оно не окончилось созданием любовного треугольника, одним из углов которого станете вы. пожалуй, такие проблемы вам в жизни сейчас не нужны... поэкспериментируете попозже.",273,26 ноября,love,15,True
47,"наслаждайтесь приятными мелочами. хотя вполне возможно, что среди означенных мелочей попадется и весьма увесистый экземпляр. в таком случае не забудьте его сфотографировать, а то ведь будете потом хвастаться - не поверят.",221,26 ноября,simple,15,True
48,"сегодня звезды не рекомендуют вам халатно относиться к вашим трудовым обязанностям. если вы вдруг почувствуете, что возникла необходимость срочно приступить к работе и что-то важное для вашей фирмы сделать, не бойтесь и делайте смело: вам это впоследствии окупится.",265,25 ноября,business,16,True
49,"юмор вашего любимого человека будет сегодня весьма своеобразным. не бойтесь, это не навсегда, это просто день такой неудачный выдался. впрочем, если для вас он вполне удачен, можете радостно смеяться и улыбаться – тогда в вашей совместной жизни будет еще очень много таких дней.",278,25 ноября,love,16,True
50,"сегодня и вы сами, и ваше настроение, и ваши планы будут очень хрупки. избегайте тяжелых тем и предметов.",105,25 ноября,simple,16,True
51,"вы должны научиться быть более независимым от мнения окружающих, цените себя таким, каким вы есть, ведь вам есть чем гордиться, вы уже успели много достичь. а если сейчас вы пойдете на поводу у своего пессимизма, то рискуете пропустить прекрасную возможность улучшить свое финансовое положение.",294,24 ноября,business,17,True
52,"если некто, кто вам нравился, выбрал не вас (а сегодня велика вероятность такого выбора) – не расстраивайтесь. как говорится, «если к другому уходит невеста – то неизвестно кому повезло». попробуйте посмотреть на это оптимистично: больше вам все равно ничего не остается.",271,24 ноября,love,17,True
53,"сегодня вам, возможно, придется заниматься тем, что вы делать просто ненавидите. сами виноваты - нечего было соглашаться. в следующий раз лучше вежливо, но твердо отказать.",172,24 ноября,simple,17,True
54,"сегодня вы будете во всем полагаться на советы ваших друзей, коллег и партнеров. возможно, некоторые из этих советов даже окажутся здравыми и ценными, однако не стоит верить во все сказанное вам безоговорочно и бросаться в омут необдуманных решений. не забудьте все взвесить.",275,23 ноября,business,18,True
55,"жить для других - это замечательно. но и о себе забывать не стоит. поэтому даже если на сегодня у вас запланировано сто двадцать пять подвигов во имя любви вообще и любимого человека в частности, еще парочку вам придется совершить во имя себя. и обязательно получить от этого удовольствие. иначе несправедливо получится.",320,23 ноября,love,18,True
56,"сегодня любой пустяк сможет наделать много шуму. выходя из дому постарайтесь проследить, все ли в порядке - забытая мелочь будет стоить вам целого дня нервотрепки.",163,23 ноября,simple,18,True
57,"сегодня звезды рекомендуют вам сбежать из офиса чем раньше, тем лучше. лишь бы неприятностей с начальством из-за этого не возникло, а то ведь всякое может случиться. иначе за рабочим столом вы, как водится, все пропустите, и узнаете уже от третьих лиц, что не есть хорошо.",272,22 ноября,business,19,True
58,"сегодня вашему любимому человеку трудно будет понять ваши доводы. потому что вы постараетесь говорить с ним на языке разума. а он вам будет отвечать языком сердца. постарайтесь все же найти среднее арифметическое, хоть это будет вовсе не так просто.",249,22 ноября,love,19,True
59,вас ждет весьма захватывающий вечер. подготовьтесь к нему.,58,22 ноября,simple,19,True
60,"нынче вы будете не слишком восприимчивы к словам окружающих, а доказать вам что-то, отличное от вашей точки зрения вообще будет невозможно. жаль, поскольку ваше мнение, скорее всего, истиной в последней инстанции не является.",225,21 ноября,business,20,True
61,"сегодня ваш любимый человек может признаться вам в своих чувствах, о которых вы раньше и не подозревали или очень смутно догадывались. в любом случае, его слова станут для вас очень приятной или очень неприятной неожиданностью. постарайтесь отреагировать на них адекватно.",272,21 ноября,love,20,True
62,"если вы сможете выкроить время для устройства вечеринки, или вас пригласят на уже устроенную - успех вам будет обеспечен. сегодня вам не удастся отвертеться от почетного звания душа общества.",191,21 ноября,simple,20,True
63,"как бы вам ни претили споры и конфликты, но сегодня велик риск быть втянутым, пусть и не в качестве представителя одной из сторон, в дебаты между коллегами. вот где пригодится ваш талант дипломата. вы сумеете, таким образом, всё уладить, что все останутся довольны, и вы в том числе.",283,20 ноября,business,21,True
64,"в этот день вашему любимому человеку будет казаться, что вы его за что-то недолюбливаете. постарайтесь доказать ему обратное всеми возможными и невозможными способами, докажите ему, что он не прав, и он любим вами как никто другой. это по силам вам и только вам.",262,20 ноября,love,21,True
65,"не бойтесь сообщить о своих чувствах человеку, к которому вы их питаете (это касается любого вида чувств). сегодня как раз тот день, когда это следует сделать.",159,20 ноября,simple,21,True
66,"если сегодня вы подпишете договор на крупную сумму, могут возникнуть серьёзные проблемы. перед тем, как будет поставлена подпись на всех документах, очень внимательно и на всех уровнях проверьте, столь ли надежны ваши партнеры, как вы думаете. лучше перебрать с подозрительностью, чем недобрать с осторожностью.",311,19 ноября,business,22,True
67,"постарайтесь сегодня вести себя максимально естественно, чтобы продемонстрировать вашему любимому человеку все грани вашего удивительного хавытера. пусть он поймет, что вы удивительны и уникальны и решит для себя, хочет ли он быть именно с вами, а не с тем образом, который он для себя раньше рисовал.",302,19 ноября,love,22,True
68,"не позвольте упрямству или непониманию, а этим вы и будете грешить сегодня, обречь вас на одиночество. лучше уступить.",118,19 ноября,simple,22,True
69,"сегодня звезды категорически запрещают вам без особой надобности вспоминать о чем-либо, связанном с вашей трудовой деятельностью. даже если вам не о чем больше будет поговорить с вашим любимым человеком, лучше молчите, улыбайтесь и кивайте. но о работе – ни слова.",264,18 ноября,business,23,True
70,"сегодняшний день для вас нельзя назвать ни хорошим, ни плохим. впрочем, если ничего плохого не случается - это уже хорошо. вроде, для вас в личной жизни плохого не запланировано, впрочем как и для ваших партнеров, кем бы они ни были по знаку зодиака. считайте, что им повезло.",276,18 ноября,love,23,True
71,"возможно ваш союз с кем-то перестал быть производительным. пора дать ему распасться и поискать более конструктивных связей. чем скорее вы примете решение об этом, тем лучше.",173,18 ноября,simple,23,True
72,"сегодня вы будете настроены на очень важный и серьёзный разговор, который вы вот уже некоторое время, как откладываете. вы сумеете просто превосходно представить свои аргументы по волнующему вас вопросу, и оппозиции нечего не останется, как согласиться с вашим видением проблемы.",279,17 ноября,business,24,True
73,"сегодня вам достаточно трудно будет быть справедливым по отношению к вашему любимому человеку. однако вам все же придется очень постараться таковым быть, иначе ваша пристрастность, излишняя строгость или лояльность могут навредить вашим отношениям.",248,17 ноября,love,24,True
74,"сегодня вам не стоит говорить о том, в чем не слишком хорошо разбираетесь. либо подготовьтесь к разговору, либо не раскрывайте рта, иначе вам не преминут указать на вашу некомпетентность.",187,17 ноября,simple,24,True
75,"сейчас вы слишком устали, чтобы продолжать борьбу за место под солнцем. возьмите себе хоть несколько дней передышки, иначе вы сломаетесь на финишной прямой, когда вам точно нельзя будет останавливаться. также остерегайтесь сплетников, поддерживайте со всеми хорошие отношения.",276,16 ноября,business,25,True
76,"сегодня ваше мнение о вашем любимом человеке кардинально поменяется, причем он вряд ли об этом догадается сразу. не спешите, впрочем, чересчур поспешно судить о нем по новой. в конце концов, вы тоже не безгрешны и можете ошибаться.",231,16 ноября,love,25,True
77,"сегодня вам нужно четко знать, кого следует игнорировать, и когда нужно устранится от происходящего рядом с вами. аккуратность поможет вам избежать крупного конфликта, вероятность будет которого весьма велика.",209,16 ноября,simple,25,True
78,"сегодня вам не придется долго выяснять отношения с вашим начальником. он использует рычаги власти будет воздействовать на вас с их помощью. постарайтесь сделать все возможное для того, чтобы ваш авторитет как в его глазах, так и в глазах ваших коллег, не пострадал.",265,15 ноября,business,26,True
79,"не стоит сегодня делать далеко идущих выводов из выражения лица вашего любимого человека. оно вовсе не будет отражать его внутреннего мира и мыслей по отношению к вам, вашим словам и поступкам. если вам трудно поступать подобным образом, просто закройте глаза.",260,15 ноября,love,26,True
80,"сегодня вам придется решать некую проблему, которую вы уже давно считали забытой, а потому несуществующей. возможно, вас ждет не слишком приятная работа, однако сделать ее придется, и лучше будет ее не откладывать.",214,15 ноября,simple,26,True
81,"сегодня звезды не рекомендуют вам слишком часто отвлекаться на выполнение каких бы то ни было обязанностей, не связанных с рабочими. в конце концов, на семью и друзей вам было дано целых два выходных дня, а сейчас - время трудиться, трудиться и еще раз трудиться.",263,14 ноября,business,27,True
82,"сегодня благоприятный день для внесения изменений в ваши отношения. изменений любого рода: от введения в ваш лексикон слова «люблю» до финального хлопанья дверьми. если вы считаете, что стоите на пороге какого-то нового этапа в жизни вашего тандема – сегодня самый подходящий день для того, чтобы этот порог переступить.",320,14 ноября,love,27,True
83,"сегодня вам может обуять неуемное любопытство. лучше удовлетворять его каким-нибудь невинным способом, с помощью книги, например. сбор же и распространение слухов может негативно отразится на ваших с кем-то отношениях.",218,14 ноября,simple,27,True
84,"сегодня не перетруждайтесь, когда почувствуете, что уже стоите на грани, срочно сбавляйте темп, иначе потом вам придется весьма долго приходить в себе после срыва, а пользы от этого не вам, не фирме явно не прибавится. также внимательно отнеситесь к тому, что подсказывает вам интуиция.",286,13 ноября,business,28,True
85,"сегодня день приятных неожиданностей и радостных сюрпризов. возможно, они окажут благотворное воздействие на вашу личную жизнь и внесут свои коррективы в ваше представление о том, какой она должна быть. впрочем, если подобных последствий не будет – не огорчайтесь.",264,13 ноября,love,28,True
86,"встряхнитесь и возьмите себя в руки. сделать это сегодня будет нелегко, зато если удастся, вашей целеустремленности и собранности можно будет только позавидовать.",162,13 ноября,simple,28,True
87,"не пытайтесь сегодня усидеть на двух стульях одновременно: проработайте сначала хотя бы один проект. в этом случае вы точно будете знать, чего вы хотите, и пусть, придя к финишу, вы, возможно, и не будете первыми, но зато лучшим - не всяких сомнений.",250,12 ноября,business,29,True
88,"устройте вечеринку! соберите всех ваших общих друзей и съездите куда-нибудь на пикник. или зайдите в кафе. или просто погуляйте по улицам вашего замечательного города. все вместе, громко и весело. это же так здорово, когда вы точно знаете, что вас окружает множество замечательных людей!",287,12 ноября,love,29,True
89,"вас беспокоят не столько сами ваши проблемы, сколько отсутствие участия к вам, как их носителю, со стороны окружающих. это не совсем честно, ведь и у них есть свои заботы. это вовсе не означает, что к вам плохо относятся.",221,12 ноября,simple,29,True
90,"от вашей улыбки меркнут все негативные эмоции, и сегодняшний день сделает вас настолько жизнерадостным, что вы даже поразитесь, насколько легко вы стали смотреть на проблемы, казавшиеся вам неразрешимыми. примите к сведению, что некоторое легкомыслие иногда помогает найти выход из невероятно запутанных ситуаций.",313,11 ноября,business,30,True
91,"сегодня вашему любимому человеку непросто будет решиться на серьёзные изменения в своей личной жизни, которые повлекут за собой и серьёзные изменения в вашей. однако если вы ему немного поможете, это вполне можно будет исправить - было бы желание. а оно будет.",260,11 ноября,love,30,True
92,"сегодня вам следует быть осмотрительней, балансируя на тонкой перемычке между юмором и сарказмом. последний вам успеха в обществе не принесет.",142,11 ноября,simple,30,True
93,"сегодняшний день запомнится вам надолго. по независящим от вас обстоятельствам вам придется кардинально поменять планы, если они у вас были. все, что вам придется делать сейчас — очень важно и крайне срочно. зато часы эти никак нельзя будет назвать прожитыми зря.",263,10 ноября,business,31,True
94,"кажется, вы начали мыслить стереотипично. если цветы, то розы; если конфеты, то шоколадные; если на свидание, то на каблуках или в галстуке. почему официальные розы не заменить простыми ромашками, роскошные шоколадные конфеты – смешными мармеладками, а каблуки и галстуки – удобными кроссовками и свитером? будьте гибче!",320,10 ноября,love,31,True
