,text,length,date,type,index in posts,is_unique
23,"сегодня вы рискуете откусить больше, чем сможете прожевать. постарайтесь умерить аппетит.",89,4 декабря,simple,7,True
24,"суета сует завтра снова поглотит вас, не оставив вам даже времени, чтобы перекинуться словом с коллегами и расслабиться хоть на минутку. это ли не повод как следует расслабиться сегодня?",186,3 декабря,business,8,True
25,"в этот день вам довольно трудно будет внятно изложить свою мысль вашему любимому человеку. поэтому он вполне сможет понять вас превратно, а то и не понять вовсе. впрочем, если он прислушается не только к словам, но и к своей интуиции, проблем во взаимопонимании не будет.",271,3 декабря,love,8,True
26,"сегодняшний день может начать очередную полосу неудач. однако в ваших силах сократить ее длительность до минимума. небольшое умственное усилие, и к вечеру все снова будет в порядке.",181,3 декабря,simple,8,True
27,"сегодня вы будете в первую очередь не образцово-показательным работником, а хорошим человеком, всегда готовым прийти на помощь. это, конечно, замечательно, однако, увы, благодарности ждать не стоит. добро придется творить исключительно бескорыстно.",248,2 декабря,business,9,True
28,"для многих весов сегодняшний день обещает быть многообещающим. если ваш любимый человек готов выполнить любое ваше желание, постарайтесь понять что для вас действительно важно. одинокие вы всерьез задумаются о приоритетах в партнерских отношениях.",249,2 декабря,love,9,True
29,"сегодня вам будет не слишком трудно сосредоточиться и проделать все, что вы на этот день наметили в хорошем темпе и с наилучшими результатами. главное - успеть собраться в первой половине дня, ибо во второй вы уже будете действовать по инерции.",244,2 декабря,simple,9,True
30,"сегодня ваша предательская неуверенность в себе может нарушить ваши планы. чтобы не быть скованным по рукам и ногам, лучше разберитесь, в чём причина такого отношения к самому себе. возьмите тайм-аут, покопайтесь в своих мыслях.",228,1 декабря,business,10,True
31,"задумайтесь сегодня, хотите ли вы с вашим любимым человеком долговременных отношений. если да, то их можно начать строить прямо сегодня. если же нет – а может быть, стоит тогда поставить большой и жирный крест на том, что у вас есть сейчас и начать искать что-то более серьезное?",279,1 декабря,love,10,True
32,"остановитесь, прежде чем пересекать некую черту сегодня. вы, возможно, слишком вольно распоряжаетесь тем, что имеете, как бы не пришлось об этом пожалеть.",154,1 декабря,simple,10,True
33,"сегодня звезды советуют вам отдохнуть — впереди серьезные задачи, которые потребуют от вас заметного напряжения. но постарайтесь, чтобы никто этого не заметил, иначе не миновать вам издевательств со стороны коллег, партнеров или случайных наблюдателей.",252,30 ноября,business,11,True
34,"что бы с вами сегодня ни случилось, постарайтесь сохранять спокойствие и оптимизм. они будут жизненно необходимы вашему любимому человеку, потому что у него с подобным подвигом могут возникнуть проблемы. смиритесь с тем, что в этот день вы сильнее и благополучие вашего тандема зависит лишь от вас.",298,30 ноября,love,11,True
35,"сегодняшний день может оказаться полным самых неожиданных совпадений. впрочем, не стоит ломать голову над тем, являются ли они таковыми в действительности. в любом случае, вы примете участие в спектакле только в качестве зрителя.",229,30 ноября,simple,11,True
36,"сегодня вам будет довольно сложно запомнить все детали, касающиеся того проекта, который вы сегодня выполняете. даже если память у вас отменная, и вы никогда не пользовались блокнотами, в этот день звезды рекомендуют все же записать основные идеи и положения, с которыми вам предстоит иметь дело.",296,29 ноября,business,12,True
37,"в этот день как бы вы ни старались угодить вашему любимому человеку, у вас это всё равно вряд ли получится. не потому, что он не оценит ваших усилий, а потому что сделать его довольным и счастливым будет не в вашей власти и вне сферы вашей компетенции.",252,29 ноября,love,12,True
38,"сегодня вас будут ограничивать лишь те пределы, которые вы сами себе установите. не злоупотребляйте открывшимися перед вами возможностями.",138,29 ноября,simple,12,True
39,"не торопитесь сегодня принимать ответственные решения. их вполне могут принять и за вас более компетентные в этом вопросе люди. причем долго ждать не придется, и недовольных быть не должно. а вы сэкономите немного времени и приличное количество нервов.",252,28 ноября,business,13,True
40,"сегодня вашему любимому человеку будет непросто в общении с вами, поскольку даже вы не будете в полной мере понимать логику ваших слов, а уж человеку постороннему это будет и вовсе не дано. может быть, лучше быть проще и доступнее – больших результатов достигнете?",264,28 ноября,love,13,True
41,"сегодня у вас могут возникнуть проблемы на личном фронте. спасти вас от перспективы оказаться не у дел может сухой, рациональный и в высшей степени объективный подход к проблеме.",178,28 ноября,simple,13,True
42,"сколько бы вы ни мечтали сегодня о минутах отдыха, вряд ли ваши мечты станут реальностью. увы, дел накопится в этот день столько, что вы не будете успевать ее разгребать. однако если все же разгребете, заслужите памятник.",221,27 ноября,business,14,True
43,"сегодня вам стоит выкроить хотя бы минутку на откровенный разговор с вашим любимым человеком. этот разговор может дать больше, чем различные намеки, угрозы или попытки доказать что-то действиями или их отсутствием. впрочем, вы сами в этом убедитесь как только попробуете.",271,27 ноября,love,14,True
44,"не стесняйтесь избегать людей, которые откровенно питаются вашей энергией. вы их и так разбаловали. сегодняшний день стоит посвятить занятиям, не требующим умственного напряжения.",179,27 ноября,simple,14,True
45,если вы хотите добиться успеха — ищите новые варианты. нынче вполне подходящий для этого день. что-нибудь да найдете.,117,26 ноября,business,15,True
46,"сегодня вашему любимому человеку будет очень трудно простить вам какую-то мелочь, о которой вы уже и думать забыли. а он помнит и, более того, будет вам постоянно напоминать, что вам, разумеется, будет не очень приятно. пожалуй, единственный выход из ситуации - энергично и убедительно попросить прощения.",305,26 ноября,love,15,True
47,"если кто-то не желает действовать по вашим правилам, его не стоит к этому принуждать. постарайтесь подавить в себе авторитарность, сегодня она может расцвести пышным цветом.",173,26 ноября,simple,15,True
48,"этот день рискует пополнить список самых нелепых и курьёзных. а поскольку сегодня может произойти масса абсурдных событий, ваш вернейший спутник - это ваше чувство юмора. коль вы не в состоянии исправить события, относитесь ко всему легко и с улыбкой.",251,25 ноября,business,16,True
49,"в этот день вам довольно трудно будет сделать правильный выбор между одинаково любимыми людьми в пользу кого бы то ни было. ваши чувства к ним настолько различаются по содержанию и настолько похожи по интенсивности, что потеря хотя бы одного из них будет для вас самой настоящей катастрофой.",291,25 ноября,love,16,True
50,"сегодня вам лучше не предпринимать особо активных действий, направленных на изменение существующей ситуации. она и сама скоро изменится, правда, не известно, в какую сторону.",174,25 ноября,simple,16,True
51,"вы хорошо потрудились в предыдущие дни, и теперь на свежеполученную зарплату вам не терпится совершить дорогостоящую покупку. не спешите, в скором времени финансовых вливаний не предвидится, и даже наоборот, вы сможете попасть в центр крупной аферы. будьте начеку.",264,24 ноября,business,17,True
52,"сегодня ваш любимый человек будет стараться вас перехитрить и обвести вокруг пальца. впрочем, он может самым коварным способом этого и не делать, поэтому не стоит становиться чересчур подозрительным и ждать ото всего подвоха. подвох может оказаться в том, что никакого подвоха и не будет.",288,24 ноября,love,17,True
53,"на ваше внимание сегодня будут претендовать все, начиная от ближайших родственников, и заканчивая случайными знакомыми. кому-то явно придется отказать, постарайтесь это сделать тактично.",186,24 ноября,simple,17,True
54,"сегодня вам сложно будет сосредоточиться. оно и понятно: вокруг такая суета! не стоит заниматься сложным умственным трудом – из этого все равно ничего не выйдет, только испортите себе настроение, потратите напрасно огромное количество сил, да ещё и переругаетесь со всеми, кто под руку попадется!",296,23 ноября,business,18,True
55,"ваш любимый человек не совсем такой, каким вы его себе представляете. даже если он открыт вам полностью и рассказывает вам о себе все, все равно, вы знаете лишь какую-то его грань, лишь то, что он сознательно и подсознательно хочет вам показать. учитывайте это сегодня при беседе с ним.",286,23 ноября,love,18,True
56,"покуда вы будете оставаться в рамках благоразумия, все будет идти как по маслу. однако, как только вы, решив, что теперь море - по колено, а горы - по плечо, вздумаете пойти на риск, фортуна моментально от вас отвернется.",221,23 ноября,simple,18,True
57,сегодня звезды не рекомендуют вам долго размышлять над одной и той же проблемой. постарайтесь разнообразить ваши трудовые занятия: пусть работа с документацией перемежается общением с клиентами и партнерами. и делать перерывы на чай и кофе тоже не забывайте.,258,22 ноября,business,19,True
58,"сегодня вашему любимому человеку очень понадобится ваша эмоциональная поддержка, причем в любых количествах. самое главное для вас – просто быть рядом и хотя бы мысленно держать вашу половинку за руку в те минуты, когда ей будет особенно трудно, грустно и одиноко.",264,22 ноября,love,19,True
59,"если среди звучащих вокруг вас мнений так и не появится ни одного истинного, что ж, придется высказать его самому. даже если делать этого очень не хочется.",155,22 ноября,simple,19,True
60,"не утомляйтесь, ведь надежда на то, что выходные дни окажутся днями отдыха, весьма призрачна, так что берегите себя больше, чем обычно. также будьте осторожны с необдуманными высказываниями, ведь слово не воробей, потом вам может потребоваться много времени, чтобы уладить последствия.",285,21 ноября,business,20,True
61,"сегодня вам стоит задуматься о том, а не стать ли ближе вашему любимому человеку, не сделать ли по направлению к нему еще один шаг, не протянуть ли ему руку. возможно, пришла пора выйти на новый уровень отношений, который вам понравится куда больше прежнего.",258,21 ноября,love,20,True
62,сегодня у вас могут появиться проблемы в общении с сотрудниками. не требуйте от них слишком многого.,100,21 ноября,simple,20,True
63,"сегодня открывается сезон охоты на сотрудников. возможно, вам предстоит партия-другая корпоративных стрелялок, скажем, пейнтбола, но скорее всего это означает, что при наличии потребности и желания вы без особого труда найдете достойного работника.",248,20 ноября,business,21,True
64,"сегодня вам с вашим любимым человеком придется заняться вместе каким-то интеллектуальным или не очень трудом. главное, делать все вместе, советуясь друг с другом, помогая и предупреждая о возможных неприятностях или опасностях. в конце концов, если вы не подстрахуете вашу половинку, кто это сделает за вас?",307,20 ноября,love,21,True
65,"сегодняшний день следует посвятить исправлению ошибок, наделанных ранее. благо таковые всегда найдутся. нынче их удастся завуалировать без особых проблем.",154,20 ноября,simple,21,True
66,"постоянное напряжение, в котором вы пребываете, грозит вылиться в настоящий эмоциональный взрыв. сегодня настало время выпустить пар и не так рьяно браться за любое дело, тем более, если к вам оно косвенно относится. позвольте себе немножко полениться, ведь лень - чудесная защита от переутомления.",298,19 ноября,business,22,True
67,"сегодня звёзды рекомендуют вам быть осторожнее в процессе общения с вашим любимым человеком, ибо всё сказанное вами он будет принимать слишком близко к сердцу. постарайтесь учесть этот факт и не говорить о том, что может быть понято двояко и истрактовано двусмысленно.",268,19 ноября,love,22,True
68,"сегодня у вас будет возможность внести некоторое разнообразие в рутинное течение дней, проведя небольшой эксперимент с неожиданными последствиями. скучать не придется.",167,19 ноября,simple,22,True
69,"постарайтесь сегодня не очень ссориться с вашими коллегами. даже если решить возникшие у вас разногласия не представляется возможным. сделайте все возможное для того, чтобы сохранить хрупкий мир: он вам пригодится в этот день как никогда.",238,18 ноября,business,23,True
70,"сегодня ваше неумение ориентироваться на местности может сыграть с вами злую шутку, да и с вашим любимым человеком тоже. поэтому постарайтесь тщательно проработать маршрут ваших сегодняшних передвижений заранее во избежание каких бы то ни было казусов в будущем.",262,18 ноября,love,23,True
71,"сегодня в течении событий произойдут резкие перемены, которые не смогут вас не затронуть. вероятнее всего у вас прибавится хлопот, но можно предположить, что они (хлопоты) будут приятными.",188,18 ноября,simple,23,True
72,"сегодня вам будет очень трудно сосредоточиться на том, что вам делать интересно и радостно, ибо различные напоминания о делах (преимущественно телефонные звонки, надо полагать) будут мешать вам расслабиться. телефон отключить, что ли?",234,17 ноября,business,24,True
73,"сегодня вашему любимому человеку будет непросто понять, что именно вы хотите ему сказать тем или иным вашим действием или словом. постарайтесь сделать все возможное для того, чтобы ваша загадочность его ни в коей мере не пугала, иначе общение может стать более чем затруднительным.",281,17 ноября,love,24,True
74,"вы склонны взваливать на свои плечи ношу гораздо более тяжкую, чем следовало бы. когда, наконец, наступит долгожданный перекур, подумайте хорошенько, а стоит ли продолжать в том же духе?",186,17 ноября,simple,24,True
75,"сегодня звезды не рекомендуют вам задумываться о смене времен года: эти мысли лишь отвлекут вас от выполнения ваших основных обязанностей и настроят на неподобающе лиричный лад, который вам вовсе ни к чему здесь и сейчас. подумаете обо всем этом потом, к ночи ближе.",266,16 ноября,business,25,True
76,"сегодня вам в ваших взаимоотношениях с любимым человеком очень поможет живая природа. постарайтесь на протяжении всего дня сделать все возможное для того, чтобы третьим с вами находилась кошка, собака, рыбка или фуксия в горшочке. так вам будет проще решать ваши проблемы.",272,16 ноября,love,25,True
77,"новые подходы и новые идеи сегодня будут иметь наибольший успех. пробуйте изменить что-то в той сфере, где изменений до сих пор не наблюдалось.",143,16 ноября,simple,25,True
78,"сегодня возможны новые знакомства с достаточно необычными людьми. не исключено, что их дело сильно увлечет вас, и вы начнете подумывать о смене рода деятельности. думать - думайте, но решений пока не принимайте, нынче они будут явно поспешными.",244,15 ноября,business,26,True
79,"кто-то от большого ума может попытаться убедить вас в том, что ваше личное счастье — миф, ваши отношения с любимым ненормальны, и вообще у вас все не как у людей. гоните советчика прочь.",186,15 ноября,love,26,True
80,"чем жаловаться на судьбу, порадуйтесь лучше тому, что имеете. в противном случае вы рискуете упустить и этот повод. не давайте никому советов, их сегодня не оценят.",164,15 ноября,simple,26,True
81,"вспомните, с какой сферы вы начинали вашу карьеру, возможно, сейчас, когда вы находитесь перед выбором своего дальнейшего пути, вам следует вновь вернуться в ту область, в которой вы раньше работали. а даже если вы поймете, что не хотите вновь обращаться к прошлому, по крайней мере, вы сумеете определиться.",308,14 ноября,business,27,True
82,"сегодня ваш любимый человек будет чувствовать не то, что вам будет казаться будто бы он чувствует. иными словами, вы не будете знать, что именно он хочет сказать и сделать и чем обернётся для вас то или иное ваше действие. будьте аккуратны и предусмотрительны!",260,14 ноября,love,27,True
83,"сегодня вам, возможно, будет дан такой импульс, на котором вы сможете продержаться недели две-три. можете, конечно, просадить весь заряд энергии и энтузиазма и за один день, но тогда вам придется найти себе дело поистине титаническое.",234,14 ноября,simple,27,True
84,"вы любите приятные сюрпризы? отлично, ведь в сегодняшний день они посыпятся на вас, как из рога изобилия. остаётся только наслаждаться неожиданными радостными моментами и получать удовольствие от своей работы и от жизни в целом, звёзды не столь часто бывают к вам так благосклонны.",281,13 ноября,business,28,True
85,"только от вас зависит, сбудется ваша мечта о счастливой любви с этим человеком сегодня или не сбудется никогда. правильно сформулируйте цель, настройтесь на победу – и решительно идите в бой с суровой реальностью за право любить и быть любимым. основных правил три: видеть цель, верить в себя и не замечать препятствий.",319,13 ноября,love,28,True
86,"если вы пока и не заслужили репутацию финансового гения, то лишь по чистой случайности. сегодня вы сможете разрешить практически любую денежную проблему, и, что немаловажно, не нажить новых.",190,13 ноября,simple,28,True
87,"сегодня следует быть очень осторожными с новыми, мимолётными отношениями, в которые вы просто жаждете ввязаться. что должно быть, то и будет, не суетитесь! а за ваше терпение вы, возможно, скоро будет вознаграждены. в ближайшее время вы можете встретить очень хорошего нового друга, непосредственно во время рабочего процесса.",326,12 ноября,business,29,True
88,"сегодня стоит верить в приметы и неукоснительно им следовать. обращайте внимание на черных кошек, коллекционируйте счастливые билетики, остерегайтесь рассыпавшейся соли. все это сыграет определенную роль в ваших отношениях с вашим любимым человеком и поможет вам сохранить их на должном уровне.",294,12 ноября,love,29,True
89,"то, что сегодня может показаться окончанием, является, скорее всего, лишь переходом на очередной этап. у вас должны появиться новые перспективы.",144,12 ноября,simple,29,True
90,"сытое брюхо глухо только к учению, да и то только по мнению наших предков. сегодня вам будет довольно трудно вести себя на работе адекватно и плодотворно, если вы забудете перекусить что-нибудь более калорийное и питательное, нежели кусок медного провода.",255,11 ноября,business,30,True
91,"замечательный день для того, чтобы выехать вместе с вашей половинкой на природу. обычно за чертой города люди очень меняются, скидывают городские маски и становятся сами собой. замечательный тест на совместимость! и если вам действительно хорошо вместе – то и день получится просто отличным.",291,11 ноября,love,30,True
92,"сегодня вам стоит отвлечься от мыслей эгоцентрического характера и подумать о родных, близких и иных представителях рода человеческого. может статься, что в последнее время вы стали слишком требовательны к ним, и чересчур мягки к себе.",235,11 ноября,simple,30,True
93,"нереалистичность оценки происходящего сегодня может вас серьезно подвести. поэтому постарайтесь переложить эту трудную задачу на чьи-нибудь надежные плечи, а сами займитесь приведением в порядок собственных дел - в этой области звезды гарантируют вам удачу.",257,10 ноября,business,31,True
94,"сегодняшний день вас с супругом, как ни странно, будут сотрясать споры или даже скандалы по поводу политической жизни страны. вы можете не сойтись в политических пристрастиях, и это станет настоящим камнем преткновения. звёзды советуют успокоиться - ваш спор всё равно ничего не решит в судьбах родины!",302,10 ноября,love,31,True
95,"энтузиазма у вас нынче будет - хоть отбавляй, а вот с идеями насчет объекта приложения энергии может оказаться туговато. придется прибегнуть к чей-нибудь помощи - руководящая и направляющая сила будет вам просто необходима.",223,10 ноября,simple,31,True
