,text,length,date,type,index in posts
24," Не злитесь на своего начальника, даже если он отчитывает вас за то, к чему вы вообще не имеете отношения. Просто сообщите ему об этом. Вполне вероятно, что его ввели в заблуждение.",808,3 декабря,business,8
25,"Сегодня вы будете настолько увлечены учебой или работой, что на вашего любимого человека может элементарно не остаться ни сил, ни времени. однако и он в ответ может заняться примерно тем же самым. А хочется ли вам, чтобы в этот вечер в непосредственной близости друг от друга сидело два довольно далеких друг другу человека?..",808,3 декабря,love,8
26," Если не можете позволить себе роскоши провести этот день в путешествии, постарайтесь хоть на пару часов сменить обстановку. Душа ваша нынче будет сгорать от жажды новых впечатлений.",808,3 декабря,simple,8
27," Иногда вам приходится заниматься тем, что вас совсем не привлекает в вашей профессии, и сегодняшний день будет тому явным примером. Но научитесь получать хоть какое-то удовольствие от проделываемой работы, так, по крайней мере, вы не будете чувствовать, что ваш труд пропадает даром.",911,2 декабря,business,9
28,"Мысли о семье будут сегодня доминировать для вас в течение всего дня. Каждую минуту вашего существования вас будет беспокоить - как там дома, все ли сыты, всё ли в порядке? Вы зря беспокоитесь. Супруг, вероятнее всего, сможет в ваше отсутствие должным образом следить за домом. А вы сомневались?",911,2 декабря,love,9
29," Вы были несколько неаккуратны и теперь вынуждены будете напрягать все силы, чтобы справится с поставленной перед вами задачей. Это вполне возможно, хотя и не легко, впредь же будьте осторожнее, раздавая обещания.",911,2 декабря,simple,9
30," День обещает быть очень активным. Возможно, что сегодня вам представится шанс сократить разрыв между желаемым и реальным образом жизни. Самое время, чтобы перевернуть страницу и начать всё с чистого листа. Примите грядущие перемены, как должное, и не переживайте.",909,1 декабря,business,10
31,"Если вдруг сегодня вам станет неуютно, холодно и страшно, то лучшее лекарство - это объятия любимого и любящего человека. Или хотя бы просто любящего, если уж два эти качества никак в одном лице не совместить. Вы почувствуете, как вас начнет «отпускать» и ка силы вернутся к вам!",909,1 декабря,love,10
32," Сегодня управление вашим организмом будет перескакивать с левого полушария на правое и обратно, тем самым заставляя вас мыслить то математически четкими, то художественно-абстрактными категориями. Это все ничего, лишь бы посередине не застревало.",909,1 декабря,simple,10
33," Если вы целиком и полностью посвятили себя творческой жизни, то сегодня у вас появится возможность найти себе новый, очень хороший и стабильный источник заработков. Так что в ближайшем будущем вы не будете испытывать материальных затруднений.",794,30 ноября,business,11
34,"Не стоит возлагать слишком больших надежд на грядущую ночь. Она, конечно, будет в меру сказочной и волшебной, но не настолько, чтобы сразу исполнить все ваши желания касательно вашей личной жизни. Поэтому просто наслаждайтесь ее течением и ничего особенного не ждите.",794,30 ноября,love,11
35," Сегодня вы будете равным среди великих. У вас появится некоторая власть над людьми, но не стоит забывать и об ответственности, которая при этом ляжет на ваши плечи.",794,30 ноября,simple,11
36," Сегодня ситуация на работе повернётся в лучшую сторону, а если у вас итак всё было замечательно, то стабильная обстановка сохранится. Похоже, вам удастся сделать нечто такое, что значительно повысит ваш вес в глазах коллег.",776,29 ноября,business,12
37,Сегодня звезды рекомендуют вам по дороге на свидание с вашим любимым человеком заглянуть в книжный магазин и выбрать ему какую-нибудь трогательно-смешную открытку. Она поможет вам скрасить первые неловкие минуты общения и поднять ему настроение.,776,29 ноября,love,12
38," Будьте готовы к тому, что сегодня далеко не все у вас будет получаться с первой попытки. Не огорчайтесь. С четвертой-пятой обязательно получится. Если, конечно, умственной энергии хватит.",776,29 ноября,simple,12
39," Вас ожидают неплохие перспективы, вы с каждым днем укрепляете свои позиции на работе, так что ваш шеф не может не начать ценить вас как практически незаменимого сотрудника. Теперь вам нужно всегда поддерживать сложившуюся репутацию и подкреплять её новыми достижениями.",856,28 ноября,business,13
40,"Сегодня вы будете удивительным образом походить на ослика Иа-Иа. Будете с печальным видом напевать песенку: «Да-да-да, не беда» – но никто в это не поверит, даже вы сами. Да и кого вы хотели обмануть? Любимого человека? Чтобы он за вас не переживал? Да ему от вашей неумелой счастливой и оптимистичной маски ещё хуже!",856,28 ноября,love,13
41," Обмен информацией и идеями с другими людьми всегда был важен, однако сегодня он жизненно необходим. Постарайтесь, чтобы сегодня вас было легко найти.",856,28 ноября,simple,13
42," Нынче Львам может и не повезти — вы чего-то лишитесь. Хорошо бы, чтоб не работы... Хочется верить, что вы сумеете справиться с ситуацией, но напрячься придется нешуточно.",713,27 ноября,business,14
43,"В этот день вам очень захочется чудес и волшебства. Но поскольку ждать их неоткуда, придется создавать своими руками. Причем не только для себя, но и для любимого человека: он тоже по сказке соскучился. И хотя вы пока не настоящий волшебник, а только учитесь, у вас все совершенно точно получится!",713,27 ноября,love,14
44, Уделите максимальное внимание вопросам собственной личной жизни сегодня. Ваши труды будут вознаграждены сладчайшим из плодов.,713,27 ноября,simple,14
45," Сегодня особенно суматошный день ожидается у работающих в сфере связей с общественностью, а также компьютерных технологий. Придется приложить массу усилий для того, чтобы как-то стабилизировать ситуацию, которая с каждой минутой будет становиться всё более и более накаленной.",782,26 ноября,business,15
46,"В этот день ваше настроение, равно как и ваши отношения с вашим любимым человеком, будет целиком и полностью зависеть от того, какая музыка будет звучать в вашей душе и ушах.",782,26 ноября,love,15
47," Сегодня вам стоит быть максимально осмотрительным при проведении даже самых мелких финансовых операций. Возможно, их лучше вовсе не осуществлять. Назавтра вы сможете найти этим же деньгам куда лучшее применение.",782,26 ноября,simple,15
48," Звезды рекомендуют вам в этот день не рассчитывать на помощь со стороны. Вряд ли она придет вовремя или придет вообще. Что ж, ваша работа – только ваша, и именно вам за нее платят деньги. А значит, придется выполнять ее самостоятельно от и до, как бы трудно это ни было.",814,25 ноября,business,16
49,"Если долго мучиться, что-нибудь получится. Сегодня вы это осознаете в полной мере. Вам казалось, что уж от вашего любимого человека вы этого точно никогда не добьетесь. Ан нет. В этот день он совершенно неожиданно поддастся на ваши уговоры и сделает все в точности так, как вы хотели.",814,25 ноября,love,16
50," Вы склонны искать себе оправдание, хотя вас никто ни в чем и не обвиняет. Будьте осторожны сегодня, ибо в своих поисках вы можете увлечься.",814,25 ноября,simple,16
51," Не торопитесь сегодня отказываться от какой-то работы, даже если она не обещает прибыли и у вас почти нет на нее времени. Узнайте подробности, в них вся суть. Вполне вероятно, что вы перемените решение.",765,24 ноября,business,17
52,"Сегодня вашему любимому человеку захочется быть с вами как можно дольше и принимать как можно большее участие в вашей жизни. Если вы не согласны с такой постановкой вопроса, лучше дать понять это сразу, иначе потом придется долго и нудно выяснять отношения, что не нужно ни вам, ни ему.",765,24 ноября,love,17
53," Сегодняшний день окажется на удивление плодотворным. Будете ли вы действовать с помощью личного обаяния, логики или потусторонних сил - успех вам обеспечен.",765,24 ноября,simple,17
54," Сегодня ваш интерес к деловым вопросам может вызвать небезосновательную ревность в кругу близких вам людей. Кажется, вы забыли о данных им обещаниях?",743,23 ноября,business,18
55,"Ваша задача на сегодня – распланировать вашу совместную жизнь на месяц вперед. Указать точную дату, когда вашему любимому человеку следует любить вас еще сильнее, трудновато, а вот решить, когда вы вместе пойдете в театр, кино или на выставку – вполне вам по силам. Только запишите все, иначе забудете!",743,23 ноября,love,18
56," Окружающие с радостью воспользуются вашей жилеткой в качестве носового платка. Сострадание состраданием, но сколько ж можно?! Не будьте слишком мягким в подобных вопросах.",743,23 ноября,simple,18
57," Хороший день для начала работы над новыми проектами, а также для проработки трудового плана. Будьте убедительны в своих доводах, и вы сумеете наладить полезные, можно даже сказать, бесценные связи и воспользоваться возможностями, которые обеспечат вам и вашей фирме процветание.",934,22 ноября,business,19
58,"В этот день вы почувствуете, что уж у кого точно нет проблем в личной жизни – так это у вас. Ваш друг или подруга вам расскажут про свои отношения со своим любимым человеком столько всего нелицеприятного, что вашим единственным желанием будет вечером позвонить своей второй половинке и сказать ей: «Я тебя люблю!» Пожалуй, сделать это действительно стоит.",934,22 ноября,love,19
59," Сегодня вы сможете оказать серьезное влияние на тех, кто облечен правом принимать ответственные решения. При известной сообразительности, вы сможете с успехом этим воспользоваться.",934,22 ноября,simple,19
60," Сегодня звезды не рекомендуют вам слишком много времени уделять работе. Это не будет приносить вам удовольствия и удовлетворения, а результат в виде излишней усталости и раздражительности вам не нужен совершенно.",835,21 ноября,business,20
61,"Сегодня вам будет абсолютно все равно, что думают близкие вам люди о вашем любимом человеке. Вы его любите – и это главное, а их мнения никто не спрашивает. Впрочем, а не лучше ли к нему прислушаться: вдруг все же что-нибудь правильное и умное скажут?..",835,21 ноября,love,20
62," Сегодня вам, возможно, придется потратить немало сил на борьбу со стрессом, вызванным не совсем удачными попытками соответствовать чьему-то о вас представлению. Гораздо проще и лучше для окружающих, не говоря уже о вас лично, оставаться самим собой.",835,21 ноября,simple,20
63," Не спешите сегодня заканчивать работу над чем-то, даже если все указывает на то, что вы близки к завершению. Завтра вас посетит замечательная мысль — если поспешите сейчас, она окажется запоздавшей.",750,20 ноября,business,21
64,"Сегодня вашему любимому человеку будет жизненно необходимы ваши поддержка, забота и знание о том, что вы всегда будете рядом, что бы ни случилось. Постарайтесь все это ему обеспечить в лучшем виде – и благодарность вернется вам сторицей, это звезды гарантируют.",750,20 ноября,love,21
65," Сегодня вы можете оказаться жертвой навязчивой идеи. Лучшим, да и, пожалуй, единственным, способом от нее избавиться - это подсчитать, во что вам обойдется ее реализация.",750,20 ноября,simple,21
66," Сегодня вам не рекомендуется долго думать на какие бы то ни было серьезные темы: это может окончиться головной болью. Если вы считаете работу серьезной, о ней, соответственно, думать не стоит. Если же несерьезной – она тем более не заслуживает внимания.",844,19 ноября,business,22
67,"Сегодня вашему любимому человеку будет довольно сложно угадывать ваши желания, хотя с вашей точки зрения они будут более чем очевидными. Постарайтесь понять, что он не экстрасенс и подсказывать ему по мере надобности. Возможно, даже не по разу и не по два.",844,19 ноября,love,22
68," Последним, о чем вы сегодня подумаете, будут вопросы, связанные с правилами поведения. Однако тут тоже неплохо бы знать меру, Приличия не должны мешать, но полное их игнорирование может привести к лишним проблемам.",844,19 ноября,simple,22
69," Сегодня не самый благоприятный день для того, чтобы строить свою карьеру. Поэтому если есть возможность не предпринимать резких движений в сторону достижения амбициозной цели, по возможности и не предпринимайте. Иначе все наперекосяк выйдет, а вам это вовсе ни к чему.",914,18 ноября,business,23
70,"Чем меньше вы рассказываете вашему любимому человеку о вашей жизни, ваших страданиях и ваших же переживаниях, тем менее близкими людьми вы друг для друга становитесь. Если это и является вашей конечной целью - примите поздравления, вы на правильном пути. Если же нет, то не стоит так закрываться и держать все в себе.",914,18 ноября,love,23
71," Сегодня у вас появится некая цель, которая моментально подчинит себе все ваши мысли и действия. Вам даже думать особенно не придется, все будет получаться само собой. Если, конечно, сопротивляться не станете.",914,18 ноября,simple,23
72," Сегодняшний день позволит вам самореализоваться самым выигрышным для вас образом. Но как только наберете темп на весь рабочий день, не забывайте всё-таки, что какие-то вещи вам не удастся осилить с первого раза, и в порыве не теряйте голову при первой неудаче. Будьте терпеливы.",798,17 ноября,business,24
73,"Ваш любимый человек сегодня будет как никогда несобран, рассеян и вообще будет создавать впечатление инопланетянина. Придется вам нести за него полную ответственность, руководить его действиями и следить за тем, чтобы он все делал правильно и в срок.",798,17 ноября,love,24
74," Вам сегодня дано увидеть то, что скрыто от глаз других. Но не стоит использовать собственное знание, если оно может принести неприятности окружающим.",798,17 ноября,simple,24
75," Не спешите сегодня делиться вашими сокровенными мыслями с коллегами или другими людьми, с которыми вас связывают деловые, а не личные узы. Скорее всего, ничего доброго они вам в ответ не скажут. В лучшем случае — не обратят на ваши слова внимания, что будет весьма обидно.",720,16 ноября,business,25
76,"В этот день вам будет мешать принять правильное решение авторитет старшего поколения. Они и их жизненный опыт будут сбивать вас с толку, не давая вставить слово интуиции и голосу разума, которые наперебой будут подсказывать вам искомый ответ. Прислушайтесь к ним все-таки.",720,16 ноября,love,25
77, Нынче у вас должна обостриться интуиция. Ей и следуйте.,720,16 ноября,simple,25
78," Даже если у вас очень творческая и интересная работа, сегодня она покажется вам скучной и однообразной. Возможно, это сказывается усталость. Утешьте себя мечтами о предстоящем вам отдыхе. Можете даже немного отвлечься, чтобы как следует его спланировать.",797,15 ноября,business,26
79,"Сегодня вашему любимому человеку как никогда потребуются ваши поддержка и желание быть рядом. Даже если на самом деле вы не так уж этого и желаете, притворитесь или создайте соответствующее впечатление. В конце концов, об искренности можно будет вспомнить и завтра.",797,15 ноября,love,26
80," Кажется сегодня вам придется выбирать между двумя внешне одинаковыми стогами сена. Не делайте скоропалительных выводов, ибо изнутри они серьезно различаются.",797,15 ноября,simple,26
81," Сегодня перед вами встанет довольно серьезная проблема, имеющая непосредственное отношение к вашей трудовой деятельности. Чем скорее и эффективнее вы ее решите, тем больше времени у вас останется на относительный отдых и разговоры с коллегами за жизнь и ни о чем.",849,14 ноября,business,27
82,"Сегодня вам стоит быть смелее и раскованнее и постараться изобрести нечто новое в сфере ваших отношений с вашим любимым человеком. Ему, возможно, несколько надоела некая их предсказуемость – а значит, пришла пора изменить все в лучшую и неожиданную сторону.",849,14 ноября,love,27
83," Сегодня вам следует обратить больше внимания на проблему сохранения секретов вашей работы. Подумайте о будущем. Попытайтесь обезопасить себя от неприятностей, связанных с излишним распространением информации.",849,14 ноября,simple,27
84," Сегодня у вас появится возможность повысить своё материальное благосостояние, правда, для этого вам придётся усердно поработать, а, может быть, и взять дополнительную работу на дом. А кто говорил, что будет легко? Зато подумайте, какое облегчение вы испытаете, когда всё будет сделано в срок!",823,13 ноября,business,28
85,"Не забудьте сегодня про вашу былую любовь. Впрочем, даже если вы очень захотите о ней не вспоминать, она сама бесцеремонно ворвётся в вашу жизнь – в лучшем случаем мощной волной ностальгии. Поэтому будьте готовы к такому нашествию и продумайте методы борьбы с ним.",823,13 ноября,love,28
86," Сегодня перед вами будут бегать по струнке. Бог его знает, как вам это удастся, но удастся наверняка. Постарайтесь не слишком этим злоупотреблять.",823,13 ноября,simple,28
87," Сегодня звезды не рекомендуют вам слишком часто задумываться над тем, что происходит у вас на работе, зачем и что вам предстоит делать дальше в создавшейся ситуации.",686,12 ноября,business,29
88,"Сегодня ваш любимый человек сделает вас самым счастливым на земле, не предприняв для этого ничего особенного. Так уж распорядились звезды: всего лишь улыбка, всего лишь движение, всего лишь голос - и вы точно знаете, где в этом мире находится седьмое небо и как до него добраться!",686,12 ноября,love,29
89, Никакие отношения не могут быть построены на кабальной зависимости. Дайте свободу своему партнеру и насладитесь ею сами.,686,12 ноября,simple,29
90," Если в последнее время вы испытываете финансовые затруднения, то сегодня всё разрешится как нельзя лучше. Старые должники, наконец, вспомнят, что занимали у вас, а на работе появится возможность подзаработать дополнительных средств. Только держите себя в руках, чтобы не потратить это на какую-нибудь ерунду!",893,11 ноября,business,30
91,"Сегодня вам стоит помнить о том, что вы у себя единственный, поэтому если вы себя любить не будете – никто вас любить не будет. Постарайтесь сделать всё возможное для того, чтобы не позволить вашему любимому человеку в той или иной форме ущемлять ваши права и свободы.",893,11 ноября,love,30
92," Сегодня постарайтесь повнимательнее отнестись к тому, правильно ли вас понимает собеседник. Велика вероятность возникновения сложных ситуаций в результате недостаточно ясного изложения вами мысли.",893,11 ноября,simple,30
93," Сегодня вам если и не следует быть в каждой бочке затычкой, то уж, по крайней мере, проявлять максимум усердия во всех делах, которые, пусть и косвенно, но касаются вас. Только постарайтесь принимать во всём участие осторожно и неназойливо, чтобы потом вас не осмелились обвинить в излишнем чинопочитании.",943,10 ноября,business,31
94,"Сегодня на вас будет лежать очень большая ответственность за будущее вашего любимого человека. Пусть будущее это будет недалеким и не очень значимым в масштабах Вселенной, все равно к этому делу нужно подойти со всей ответственностью. Так, как будто на карту поставлены жизнь и смерть.",943,10 ноября,love,31
95," Сегодня вы ощутите восхитительный вкус поспешности, когда все решается в последнюю минуту, и не остается ни мгновения на раздумья. Кому-то это может понравиться, тем же, кто подобных упражнений не любит, стоит быть готовым ко всему.",943,10 ноября,simple,31
96," Кажется, за прошедшие дни вы израсходовали чересчур много энергии — сегодня вам потребуется релаксация. Перекроите планы соответствующим образом, рвать пуп нынче смысла нет.",851,9 ноября,business,32
